Type,Identification,Field,Locale,Market,Status,Default content,Translated content
ONLINE_STORE_THEME,'157434380521,shopify.checkout.payment.pending_payment.multibanco.buyer_action_info,ar,,,Your payment of %{amount_due} is due.,دفعك المستحق بمقدار %{amount_due} واجب.
ONLINE_STORE_THEME,'157434380521,shopify.checkout.payment.pending_payment.multibanco.instruction_html,ar,,,"Make your payment at Multibanco or online using the details below. For questions or to update payment details, %{contact_us}.",ادفع عبر Multibanco أو عبر الإنترنت باستخدام التفاصيل أدناه. للاستفسارات أو لتحديث تفاصيل الدفع، %{contact_us}.
ONLINE_STORE_THEME,'157434380521,shopify.checkout.payment.pending_payment.multibanco.entity,ar,,,Entity,الجهة
ONLINE_STORE_THEME,'157434380521,shopify.checkout.payment.pending_payment.multibanco.reference,ar,,,Reference,المرجع
ONLINE_STORE_THEME,'157434380521,shopify.checkout.payment.pending_payment.multibanco.amount,ar,,,Amount,المبلغ
ONLINE_STORE_THEME,'157434380521,shopify.checkout.payment.pending_payment.multibanco.find_nearest_atm,ar,,,Find Nearest ATM,اعثر على أقرب صراف آلي
ONLINE_STORE_THEME,'157434380521,shopify.checkout.payment.update_payment_method,ar,,,Update payment method,حدّث طريقة الدفع
ONLINE_STORE_THEME,'157434380521,shopify.checkout.payment.order_covered_by_store_credit_notice,ar,,,Your order is covered by your store credit.,طلبك ممول بائتمان المتجر.
ONLINE_STORE_THEME,'157434380521,shopify.checkout.payment.order_covered_by_redeemables_notice,ar,,,Your order is covered.,طلبك ممول.
ONLINE_STORE_THEME,'157434380521,shopify.checkout.payment.store_credit.label,ar,,,Store credit,ائتمان المتجر
ONLINE_STORE_THEME,'157434380521,shopify.checkout.payment.store_credit.apply_label,ar,,,Apply store credit,تطبيق ائتمان المتجر
ONLINE_STORE_THEME,'157434380521,shopify.checkout.payment.store_credit.add_label,ar,,,Add store credit,إضافة ائتمان المتجر
ONLINE_STORE_THEME,'157434380521,shopify.checkout.payment.store_credit.manage_label,ar,,,Manage store credit,إدارة ائتمان المتجر
ONLINE_STORE_THEME,'157434380521,shopify.checkout.payment.store_credit.buying_gift_card,ar,,,You can’t use store credit to buy a gift card,لا يمكنك شراء بطاقة هدية باستخدام ائتمان المتجر
ONLINE_STORE_THEME,'157434380521,shopify.checkout.payment.store_credit.no_fixed_selling_plans,ar,,,You can’t use store credit with deferred purchase options,لا يمكنك استخدام ائتمان المتجر مع خيارات الشراء المؤجل
ONLINE_STORE_THEME,'157434380521,shopify.checkout.payment.clear,ar,,,Clear,إلغاء
ONLINE_STORE_THEME,'157434380521,shopify.checkout.payment.same_billing_address_checkbox_label,ar,,,Use shipping address as billing address,استخدم عنوان الشحن كعنوان الفوترة
ONLINE_STORE_THEME,'157434380521,shopify.checkout.payment.use_order_billing_address_label,ar,,,Use order billing address,استخدم عنوان فوترة الطلب
ONLINE_STORE_THEME,'157434380521,shopify.checkout.payment.use_location_billing_address_label,ar,,,Use location billing address,استخدم عنوان فوترة للموقع
ONLINE_STORE_THEME,'157434380521,shopify.checkout.payment.use_location_shipping_address_label,ar,,,Use location shipping address,استخدم عنوان شحن للموقع
ONLINE_STORE_THEME,'157434380521,shopify.checkout.payment.saved_credit_card_actions.edit,ar,,,Edit,تعديل
ONLINE_STORE_THEME,'157434380521,shopify.checkout.payment.saved_credit_card_actions.delete,ar,,,Delete,حذف
ONLINE_STORE_THEME,'157434380521,shopify.checkout.payment.saved_credit_cards_modal.view_all_label,ar,,,View all saved cards,عرض جميع البطاقات المحفوظة
ONLINE_STORE_THEME,'157434380521,shopify.checkout.payment.saved_credit_cards_modal.done,ar,,,Done,تم
ONLINE_STORE_THEME,'157434380521,shopify.checkout.payment.saved_credit_cards_modal.cancel,ar,,,Cancel,إالغاء
ONLINE_STORE_THEME,'157434380521,shopify.checkout.payment.add_credit_card_modal.title,ar,,,Add card,إضافة بطاقة
ONLINE_STORE_THEME,'157434380521,shopify.checkout.payment.add_credit_card_modal.save,ar,,,Save,حفظ
ONLINE_STORE_THEME,'157434380521,shopify.checkout.payment.add_credit_card_modal.cancel,ar,,,Cancel,إالغاء
ONLINE_STORE_THEME,'157434380521,shopify.checkout.payment.delete_credit_card_modal.title,ar,,,Delete card,حذف البطاقة
ONLINE_STORE_THEME,'157434380521,shopify.checkout.payment.delete_credit_card_modal.confirmation,ar,,,Are you sure you want to delete the {{brandName}} ending in {{lastDigits}}?,هل أنت متأكد من حذف البطاقة التي تنتهي بـ {{lastDigits}} من {{brandName}}؟
ONLINE_STORE_THEME,'157434380521,shopify.checkout.payment.delete_credit_card_modal.cancel,ar,,,Cancel,إالغاء
ONLINE_STORE_THEME,'157434380521,shopify.checkout.payment.delete_credit_card_modal.delete,ar,,,Delete,حذف
ONLINE_STORE_THEME,'157434380521,shopify.checkout.payment.edit_credit_card_modal.title,ar,,,Edit card,تعديل البطاقة
ONLINE_STORE_THEME,'157434380521,shopify.checkout.payment.edit_credit_card_modal.done,ar,,,Done,تم
ONLINE_STORE_THEME,'157434380521,shopify.checkout.payment.edit_credit_card_modal.cancel,ar,,,Cancel,إالغاء
ONLINE_STORE_THEME,'157434380521,shopify.checkout.payment.edit_credit_card_modal.description,ar,,,You can only modify the billing address of your card.,يمكنك فقط تعديل عنوان فوترة بطاقتك.
ONLINE_STORE_THEME,'157434380521,shopify.checkout.payment.edit_credit_card_modal.fields.default,ar,,,Set as default,ضبط كافتراضي
ONLINE_STORE_THEME,'157434380521,shopify.checkout.payment.edit_credit_card_modal.fields.card_number,ar,,,Card number,رقم البطاقة
ONLINE_STORE_THEME,'157434380521,shopify.checkout.payment.edit_credit_card_modal.fields.expiry,ar,,,Expiration date,تاريخ انتهاء الصلاحية
ONLINE_STORE_THEME,'157434380521,shopify.checkout.payment.edit_credit_card_modal.fields.security_code,ar,,,Security code,رمز الأمان
ONLINE_STORE_THEME,'157434380521,shopify.checkout.payment.edit_credit_card_modal.fields.name,ar,,,Name on card,الاسم على البطاقة
ONLINE_STORE_THEME,'157434380521,shopify.checkout.payment.edit_credit_card_modal.fields.billing,ar,,,Bill to,الفوترة إلى
ONLINE_STORE_THEME,'157434380521,shopify.checkout.payment.gift_cards_unavailable,ar,,,Your gift card can no longer be applied to this order and has been removed,لا يمكن تطبيق بطاقتك الهدية على هذا الطلب وتمت الإزالة
ONLINE_STORE_THEME,'157434380521,shopify.checkout.payment.payment_option.accessibility_label,ar,,,Choose a payment option,اختر خيار الدفع
ONLINE_STORE_THEME,'157434380521,shopify.checkout.payment.bank_account_connect_another,ar,,,Connect another bank account,اتصل بحساب بنكي آخر
ONLINE_STORE_THEME,'157434380521,shopify.checkout.payment.bank_account_missing,ar,,,Bank account must be connected,يجب ربط حساب بنكي
ONLINE_STORE_THEME,'157434380521,shopify.checkout.payment.bank_account_generic_error,ar,,,Couldn't add bank account. Try again later.,تعذر إضافة الحساب البنكي. حاول مرة أخرى لاحقًا.
ONLINE_STORE_THEME,'157434380521,shopify.checkout.payment.separate_payments_label,ar,,,Your items are from more than one store. You’ll be charged in %{separate_payments_link}.,عناصرُك من متاجر متعددة. سيتم احتسابك في %{separate_payments_link}.
ONLINE_STORE_THEME,'157434380521,shopify.checkout.payment.separate_payments_text,ar,,,separate payments,دفعات منفصلة
ONLINE_STORE_THEME,'157434380521,shopify.checkout.payment.payments,ar,,,Payments,المدفوعات
ONLINE_STORE_THEME,'157434380521,shopify.checkout.payment.add_payment_method,ar,,,Add payment method,إضافة طريقة دفع
ONLINE_STORE_THEME,'157434380521,shopify.checkout.payment.add_new_payment_method,ar,,,Add a new payment method,إضافة طريقة دفع جديدة
ONLINE_STORE_THEME,'157434380521,shopify.checkout.payment.choose_new_payment_method,ar,,,Choose a new payment method,اختر طريقة دفع جديدة
ONLINE_STORE_THEME,'157434380521,shopify.checkout.billing.billing_address_title,ar,,,Bill to,الفوترة إلى
ONLINE_STORE_THEME,'157434380521,shopify.checkout.billing.billing_address_rollup_accessibility_label,ar,,,Bill to options,خيارات عنوان الفوترة
ONLINE_STORE_THEME,'157434380521,shopify.checkout.billing.same_as_shipping,ar,,,Same as shipping address,نفس عنوان الشحن
ONLINE_STORE_THEME,'157434380521,shopify.checkout.billing.add_address,ar,,,Use a different address,استخدم عنوانًا مختلفًا
ONLINE_STORE_THEME,'157434380521,shopify.checkout.billing.address_confirm,ar,,,Are you sure you want to delete this address from your account?,هل تريد بالتأكيد حذف هذا العنوان من حسابك؟
ONLINE_STORE_THEME,'157434380521,shopify.checkout.company_location.location_title,ar,,,Company location,موقع الشركة
ONLINE_STORE_THEME,'157434380521,shopify.checkout.company_location.location_rollup_accessibility_label,ar,,,Company location options,خيارات موقع الشركة
ONLINE_STORE_THEME,'157434380521,shopify.checkout.field_errors.address_last_name_blank,ar,,,Enter a last name,أدخل اسم العائلة
ONLINE_STORE_THEME,'157434380521,shopify.checkout.field_errors.address_last_name_too_long,ar,,,Last name is too long (maximum is 255 characters),اسم العائلة طويل جدًا (الحد الأقصى 255 حرفًا)
ONLINE_STORE_THEME,'157434380521,shopify.checkout.field_errors.address_last_name_contains_emojis,ar,,,Last name cannot contain emojis,لا يمكن لاسم العائلة احتواء رموز تعبيرية
ONLINE_STORE_THEME,'157434380521,shopify.checkout.field_errors.address_last_name_contains_html_tags,ar,,,Last name cannot contain HTML tags.,لا يمكن لاسم العائلة أن يحتوي على علامات HTML.
ONLINE_STORE_THEME,'157434380521,shopify.checkout.field_errors.address_generic_error,ar,,,Field error,خطأ في الحقل
ONLINE_STORE_THEME,'157434380521,shopify.checkout.payment_challenge_modal.open_app_text,ar,,,Open {{paymentMethod}} app,افتح تطبيق {{paymentMethod}}
ONLINE_STORE_THEME,'157434380521,shopify.checkout.failed_payment.return_to_cart_button_label,ar,,,Return to cart,ارجِع إلى سلة التسوق
ONLINE_STORE_THEME,'157434380521,shopify.checkout.payment_gateway.bank_deposit_label,ar,,,Bank Deposit,إيداع بنكي
ONLINE_STORE_THEME,'157434380521,shopify.checkout.payment_gateway.bank_account_label,ar,,,Bank account,الحساب البنكي
ONLINE_STORE_THEME,'157434380521,shopify.checkout.payment_gateway.cash_on_delivery_label,ar,,,Cash on Delivery (COD),الدفع عند الاستلام (COD)
ONLINE_STORE_THEME,'157434380521,shopify.checkout.payment_gateway.money_order_label,ar,,,Money Order,أمر مالي
ONLINE_STORE_THEME,'157434380521,shopify.checkout.payment_gateway.debit_card_label,ar,,,Debit card,بطاقة الخصم
ONLINE_STORE_THEME,'157434380521,shopify.checkout.thank_you.return_to_store_link_label,ar,,,Continue shopping,تابع التسوق
ONLINE_STORE_THEME,'157434380521,shopify.checkout.thank_you.print_link_label,ar,,,Print receipt,اطبع الإيصال
ONLINE_STORE_THEME,'157434380521,shopify.checkout.thank_you.cancelled_page_title,ar,,,Order canceled,تم إلغاء الطلب
ONLINE_STORE_THEME,'157434380521,shopify.checkout.thank_you.re-order,ar,,,Re-order the same items,إعادة طلب نفس العناصر
ONLINE_STORE_THEME,'157434380521,shopify.checkout.thank_you.items_fulfilled_by_store.one,ar,,,Items you've purchased will come from %{remote_shop_name}.,ستأتي العناصر التي اشتريتها من %{remote_shop_name}.
ONLINE_STORE_THEME,'157434380521,shopify.checkout.thank_you.items_fulfilled_by_store.other,ar,,,Items you've purchased will come from other stores.,ستأتي العناصر التي اشتريتها من متاجر أخرى.
ONLINE_STORE_THEME,'157434380521,shopify.checkout.change_currency.currency_button_label,ar,,,%{currency} (%{currency_symbol}),%{currency} (%{currency_symbol})
ONLINE_STORE_THEME,'157434380521,shopify.checkout.change_currency.conversion_rate,ar,,,1 %{from_currency_code} = %{rate} %{to_currency_code},1 %{from_currency_code} = %{rate} %{to_currency_code}
ONLINE_STORE_THEME,'157434380521,shopify.checkout.tips.preset_label,ar,,,%{tip_percent}%,%{tip_percent}%
ONLINE_STORE_THEME,'157434380521,shopify.checkout.throttle.inventory.sold_out.storefront_body,ar,,,Go back to the store to continue shopping,العودة إلى المتجر لاستكمال الشراء
ONLINE_STORE_THEME,'157434380521,shopify.checkout.throttle.inventory.sold_out.no_storefront_body,ar,,,Unfortunately the item you want to purchase is no longer available.,عذرًا، العنصر غير متاح للشراء بعد الآن.
ONLINE_STORE_THEME,'157434380521,shopify.checkout.throttle.footer.body,ar,,,Items in your cart are not reserved until you complete checkout.,العناصر في سلة التسوق غير محجوزة حتى تتم عملية الدفع
ONLINE_STORE_THEME,'157434380521,shopify.checkout.no_address_location.header,ar,,,You don’t have a shipping address for this location,يجب أن يوجد لديك عنوان شحن لهذه الجهة
ONLINE_STORE_THEME,'157434380521,shopify.checkout.no_address_location.alt_header,ar,,,Missing shipping address,عنوان الشحن مفقود
ONLINE_STORE_THEME,'157434380521,shopify.checkout.no_address_location.message,ar,,,Contact us to add an address for this location to complete checkout.,اتصل بنا لإضافة عنوان لهذه المنطقة لإكمال الدفع.
ONLINE_STORE_THEME,'157434380521,shopify.checkout.order_errors.inventory_reservation_failure,ar,,,Some items are no longer available.,بعض العناصر لم تعد متاحة.
ONLINE_STORE_THEME,'157434380521,shopify.checkout.error_page.terminal.message,ar,,,Refresh this page or try again in a few minutes,قم بتحديث هذه الصفحة أو أعد المحاولة خلال دقائق
ONLINE_STORE_THEME,'157434380521,shopify.checkout.wallets.errors.processing_error_checkout_as_guest,ar,,,There was an issue processing your payment. Try again or {{checkout_as_guest_link}}.,حدثت مشكلة أثناء معالجة الدفع. حاول again أو {{checkout_as_guest_link}}.
ONLINE_STORE_THEME,'157434380521,shopify.checkout.wallets.scrim.and_return_to_checkout,ar,,,and return to Checkout,والعودة إلى صفحة الدفع
ONLINE_STORE_THEME,'157434380521,shopify.checkout.wallets.scrim.cancel,ar,,,Cancel,إلغاء
ONLINE_STORE_THEME,'157434380521,shopify.checkout.note.length_exceeds_maximum,ar,,,Reduce the size of the note to 5000 or fewer characters.,قلل حجم الملاحظَة إلى 5000 حرف أو أقل.
ONLINE_STORE_THEME,'157434380521,shopify.checkout.offsite_payment_failed.title,ar,,,Offsite payment failed,فشل الدفع خارج الموقع
ONLINE_STORE_THEME,'157434380521,shopify.checkout.offsite_payment_failed.payment_not_processed_title,ar,,,Payment failed,فشل الدفع
ONLINE_STORE_THEME,'157434380521,shopify.checkout.offsite_payment_failed.payment_not_processed_text,ar,,,"Try scanning the QR code again. If it still doesn't work, let our staff know and try a different payment method.",جرّب مسح رمز الاستجابة السريعة ضوئيًا مرة أخرى. إذا استمر المشكلة، أخبر طاقمنا وجرب طريقة دفع أخرى.
ONLINE_STORE_THEME,'157434380521,shopify.checkout.offsite_payment_failed.payment_link_expired_title,ar,,,Payment link expired,رابط الدفع منتهي الصلاحية
ONLINE_STORE_THEME,'157434380521,shopify.checkout.offsite_payment_failed.payment_link_expired_text,ar,,,Try scanning the QR code again.,جرّب مسح الكود مرة أخرى.
ONLINE_STORE_THEME,'157434380521,shopify.checkout.one.errors.merchandise.gift_card_price_must_be_greater_than_zero,ar,,,Gift card price must be greater than 0.,يجب أن تكون قيمة بطاقتك الهدية أكبر من 0.
ONLINE_STORE_THEME,'157434380521,shopify.checkout.one.errors.merchandise.gift_card_price_must_not_exceed_limit,ar,,,Gift card price must not exceed %{gift_card_limit}.,يجب ألا تتجاوز قيمة بطاقة الهدايا %{gift_card_limit}.
ONLINE_STORE_THEME,'157434380521,shopify.checkout.one.errors.merchandise.subtotal_limit_reached,ar,,,The maximum value of line items has been reached.,تم الوصول إلى الحد الأقصى لبندالمجموع الفرعي.
ONLINE_STORE_THEME,'157434380521,shopify.checkout.one.errors.merchandise.signature_mismatch,ar,,,Merchandise signature mismatch for line %{stable_id}.,تفاوت توقيع البضاعة لبند %{stable_id}.
ONLINE_STORE_THEME,'157434380521,shopify.checkout.remote.errors.only_remote_merchandise_lines,ar,,,The checkout only contains remote merchandise. A redirect to the remote shop is required to complete checkout.,يتضمن الدفع بضاعة عن بُعد فقط. يتم توجيه إلى المتجر البعيد لإكمال الدفع.
ONLINE_STORE_THEME,'157434380521,shopify.checkout.remote.errors.currency_mismatch,ar,,,This item can't be added to your cart because it's from a store that uses a different currency.,لا يمكن إضافة هذا البند إلى سلتك لأنه من متجر يستخدم عملة مختلفة.
ONLINE_STORE_THEME,'157434380521,shopify.checkout.remote.errors.max_remote_shops_exceeded,ar,,,This product can't be added because your cart already has the maximum from other stores.,لا يمكن إضافة هذا المنتج لأن سلتك تحتوي بالفعل الحد الأقصى من متاجر أخرى.
ONLINE_STORE_THEME,'157434380521,shopify.checkout.units.milligram,ar,,,mg,ملغم
ONLINE_STORE_THEME,'157434380521,shopify.checkout.units.gram,ar,,,g,غ
ONLINE_STORE_THEME,'157434380521,shopify.checkout.units.kilogram,ar,,,kg,كغ
ONLINE_STORE_THEME,'157434380521,shopify.checkout.units.milliliter,ar,,,ml,مل
ONLINE_STORE_THEME,'157434380521,shopify.checkout.units.centiliter,ar,,,cl,كل§
ONLINE_STORE_THEME,'157434380521,shopify.checkout.units.liter,ar,,,L,ل
ONLINE_STORE_THEME,'157434380521,shopify.checkout.units.cubic_meter,ar,,,m³,م³
ONLINE_STORE_THEME,'157434380521,shopify.checkout.units.millimeter,ar,,,mm,مم
ONLINE_STORE_THEME,'157434380521,shopify.checkout.units.centimeter,ar,,,cm,سم
ONLINE_STORE_THEME,'157434380521,shopify.checkout.units.meter,ar,,,m,م
ONLINE_STORE_THEME,'157434380521,shopify.checkout.units.square_meter,ar,,,m²,م²
ONLINE_STORE_THEME,'157434380521,shopify.checkout.units.ounce,ar,,,oz,أونصة
ONLINE_STORE_THEME,'157434380521,shopify.checkout.units.pound,ar,,,lb,باوند
ONLINE_STORE_THEME,'157434380521,shopify.checkout.units.fluid_ounce,ar,,,fl oz,أونصة سائلة
ONLINE_STORE_THEME,'157434380521,shopify.checkout.units.pint,ar,,,pt,بنت
ONLINE_STORE_THEME,'157434380521,shopify.checkout.units.quart,ar,,,qt,ربع
ONLINE_STORE_THEME,'157434380521,shopify.checkout.units.yard,ar,,,yd,ياردة
ONLINE_STORE_THEME,'157434380521,shopify.checkout.units.square_foot,ar,,,ft²,قدم²
ONLINE_STORE_THEME,'157434380521,shopify.checkout.units.item,ar,,,item,قطعة
ONLINE_STORE_THEME,'157434380521,shopify.checkout.taxes.vat_number.status.invalid_format.gb,ar,,,United Kingdom VAT numbers contain GB or XI and 5-12 characters,أرقام ضريبة القيمة المضافة في المملكة المتحدة تحتوي على GB أو XI وبطول 5-12 حروف
ONLINE_STORE_THEME,'157434380521,shopify.checkout.taxes.vat_number.accessibility.status.domestic,ar,,,VAT exemption not applied,إعفاء ضريبي لا يطبق
ONLINE_STORE_THEME,'157434380521,shopify.checkout.taxes.vat_number.accessibility.status.invalid_number,ar,,,VAT exemption failed,فشل إعفاء ضريبي
ONLINE_STORE_THEME,'157434380521,shopify.checkout.taxes.vat_number.accessibility.status.service_unavailable,ar,,,Unable to verify VAT exemption,غير قادر على التحقق من الإعفاء الضريبي
ONLINE_STORE_THEME,'157434380521,shopify.checkout.taxes.vat_number.accessibility.status.service_error,ar,,,Unable to verify VAT exemption,غير قادر على التحقق من الإعفاء الضريبي
ONLINE_STORE_THEME,'157434380521,shopify.pagination.previous,ar,,,Previous,سابق
ONLINE_STORE_THEME,'157434380521,shopify.pagination.next,ar,,,Next,التالي
ONLINE_STORE_THEME,'157434380521,shopify.links.learn_more,ar,,,Learn more,اعرف المزيد
ONLINE_STORE_THEME,'157434380521,shopify.feed.more,ar,,,More,المزيد
ONLINE_STORE_THEME,'157434380521,shopify.attributes.email,ar,,,email,البريد الإلكتروني
ONLINE_STORE_THEME,'157434380521,shopify.attributes.password,ar,,,password,كلمة المرور
ONLINE_STORE_THEME,'157434380521,shopify.attributes.password_confirmation,ar,,,The password confirmation,تأكيد كلمة المرور
ONLINE_STORE_THEME,'157434380521,shopify.attributes.first_name,ar,,,first name,الاسم الأول
ONLINE_STORE_THEME,'157434380521,shopify.attributes.last_name,ar,,,last name,اسم العائلة
ONLINE_STORE_THEME,'157434380521,shopify.attributes.body,ar,,,body,الجسم
ONLINE_STORE_THEME,'157434380521,shopify.attributes.signature,ar,,,Address,العنوان
ONLINE_STORE_THEME,'157434380521,shopify.addresses.zip_code,ar,,,ZIP code,الرمز البريدي
ONLINE_STORE_THEME,'157434380521,shopify.addresses.postal_code,ar,,,Postal code,ال postal code
ONLINE_STORE_THEME,'157434380521,shopify.addresses.postcode,ar,,,Postcode,اللقب
ONLINE_STORE_THEME,'157434380521,shopify.addresses.pincode,ar,,,Pincode,PIN
ONLINE_STORE_THEME,'157434380521,shopify.addresses.region,ar,,,Region,المنطقة
ONLINE_STORE_THEME,'157434380521,shopify.addresses.prefecture,ar,,,Prefecture,المحافظة
ONLINE_STORE_THEME,'157434380521,shopify.addresses.province,ar,,,Province,المقاطعة
ONLINE_STORE_THEME,'157434380521,shopify.addresses.state,ar,,,State,الولاية
ONLINE_STORE_THEME,'157434380521,shopify.addresses.state_and_territory,ar,,,State/territory,الولاية/الإقليم
ONLINE_STORE_THEME,'157434380521,shopify.addresses.county,ar,,,County,المقاطعة
ONLINE_STORE_THEME,'157434380521,shopify.addresses.emirate,ar,,,Emirate,الإمارة
ONLINE_STORE_THEME,'157434380521,shopify.addresses.governorate,ar,,,Governorate,المحافظة
ONLINE_STORE_THEME,'157434380521,shopify.addresses.confirm,ar,,,Are you sure you wish to delete this address?,هل ترغب فعلاً في حذف هذا العنوان؟
ONLINE_STORE_THEME,'157434380521,shopify.collections.sorting.manual,ar,,,Featured,ميزّ
ONLINE_STORE_THEME,'157434380521,shopify.collections.sorting.best_selling,ar,,,Best selling,الأكثر مبيعاً
ONLINE_STORE_THEME,'157434380521,shopify.collections.sorting.az,ar,,,"Alphabetically, A-Z",ألفبائياً، من أ إلى ي
ONLINE_STORE_THEME,'157434380521,shopify.collections.sorting.za,ar,,,"Alphabetically, Z-A",ألفبائياً، من ي إلى أ
ONLINE_STORE_THEME,'157434380521,shopify.collections.sorting.price_ascending,ar,,,"Price, low to high",السعر، من الأقل إلى الأعلى
ONLINE_STORE_THEME,'157434380521,shopify.collections.sorting.price_descending,ar,,,"Price, high to low",السعر، من الأعلى إلى الأقل
ONLINE_STORE_THEME,'157434380521,shopify.collections.sorting.date_ascending,ar,,,"Date, old to new",التاريخ، من القديم إلى الجديد
ONLINE_STORE_THEME,'157434380521,shopify.collections.sorting.date_descending,ar,,,"Date, new to old",التاريخ، من الجديد إلى القديم
ONLINE_STORE_THEME,'157434380521,shopify.errors.blank,ar,,,can't be blank,لا يمكن أن تكون فارغة
ONLINE_STORE_THEME,'157434380521,shopify.errors.blocked_address,ar,,,This location isn't supported,الموقع هذا غير مدعوم
ONLINE_STORE_THEME,'157434380521,shopify.errors.credit_card_session_expired,ar,,,"Credit card authorization has expired, please enter your payment information again. Your card has not been charged.",انتهت صلاحية تفويض بطاقة الائتمان. أدخل معلومات الدفع مرة أخرى. لم تُحتسب أي رسوم على بطاقتك.
ONLINE_STORE_THEME,'157434380521,shopify.errors.empty,ar,,,can't be empty,لا يمكن أن تكون فارغة
ONLINE_STORE_THEME,'157434380521,shopify.errors.invalid_email,ar,,,must be a valid email address,يجب أن يكون عنوان بريد إلكتروني صالح
ONLINE_STORE_THEME,'157434380521,shopify.errors.discount_disabled,ar,,,This discount has been disabled,تم تعطيل هذا التخفيض
ONLINE_STORE_THEME,'157434380521,shopify.errors.discount_expired,ar,,,This discount is not valid anymore,هذا التخفيض لم يعد صالحاً
ONLINE_STORE_THEME,'157434380521,shopify.errors.discount_limit_reached,ar,,,This discount has reached its usage limit,لقد بلغ هذا التخفيض حد الاستخدام
ONLINE_STORE_THEME,'157434380521,shopify.errors.discount_not_found,ar,,,Unable to find a valid discount matching the code entered,غير قادر على العثور على خصم صالح يتطابق مع الرمز المدخل
ONLINE_STORE_THEME,'157434380521,shopify.errors.customer_already_used_once_per_customer_discount_notice,ar,,,This discount has reached its usage limit,لقد بلغ هذا التخفيض حد الاستخدام
ONLINE_STORE_THEME,'157434380521,shopify.errors.gift_card_already_applied,ar,,,Code has already been applied to your checkout,تم تطبيق بطاقتك على الدفع
ONLINE_STORE_THEME,'157434380521,shopify.errors.gift_card_code_invalid,ar,,,Code is invalid,الكود غير صالح
ONLINE_STORE_THEME,'157434380521,shopify.errors.gift_card_currency_mismatch,ar,,,Your gift card is in %{gift_card_currency}. Contact us to have it reissued in %{checkout_currency}.,بطاقتك الهدايا مذكورة بعملة %{gift_card_currency}. تواصل معنا لإعادة إصدارها بعملة %{checkout_currency}.
ONLINE_STORE_THEME,'157434380521,shopify.errors.gift_card_depleted,ar,,,There are no funds left on this gift card,لا أموال متبقية في هذه البطاقة
ONLINE_STORE_THEME,'157434380521,shopify.errors.gift_card_disabled,ar,,,Gift card is disabled,تم تعطيل بطاقة الهدايا
ONLINE_STORE_THEME,'157434380521,shopify.errors.gift_card_expired,ar,,,Gift card is expired,انتهت صلاحية بطاقة الهدايا
ONLINE_STORE_THEME,'157434380521,shopify.errors.invalid,ar,,,is invalid,غير صالحة
ONLINE_STORE_THEME,'157434380521,shopify.errors.bad_domain,ar,,,contains an invalid domain name,يحتوي على اسم نطاق غير صالح
ONLINE_STORE_THEME,'157434380521,shopify.errors.taken,ar,,,has already been taken,تمت الإشارة إلى هذا الاسم من قبل
ONLINE_STORE_THEME,'157434380521,shopify.errors.contains_html_tags,ar,,,cannot contain HTML tags,لا يمكن أن يحتوي على علامات HTML
ONLINE_STORE_THEME,'157434380521,shopify.errors.too_short,ar,,,is too short (minimum is %{count} characters),قصير جدًا (الحد الأدنى %{count} أحرف)
ONLINE_STORE_THEME,'157434380521,shopify.errors.too_long,ar,,,is too long (maximum is %{count} characters),طويل جدًا (الحد الأقصى %{count} حرفًا)
ONLINE_STORE_THEME,'157434380521,shopify.errors.contains_spaces,ar,,,starts or ends with spaces.,يبدأ أو ينتهي بمسافات
ONLINE_STORE_THEME,'157434380521,shopify.errors.invalid_for_country,ar,,,is not valid for %{country},غير صالح لـ %{country}
ONLINE_STORE_THEME,'157434380521,shopify.errors.invalid_for_country_and_province,ar,,,is not valid for %{province} and %{country},غير صالح لـ %{province} و%{country}
ONLINE_STORE_THEME,'157434380521,shopify.errors.invalid_province_in_country,ar,,,is not a valid province in %{country},غير صحيح كจังหวัด في %{country}
ONLINE_STORE_THEME,'157434380521,shopify.errors.invalid_state_in_country,ar,,,is not a valid state in %{country},غير صحيح كولاية في %{country}
ONLINE_STORE_THEME,'157434380521,shopify.errors.invalid_region_in_country,ar,,,is not a valid region in %{country},غير صحيح كمنطقة في %{country}
ONLINE_STORE_THEME,'157434380521,shopify.errors.less_than_or_equal_to,ar,,,must be less than or equal to %{count},يجب أن يكون أقل من أو يساوي %{count}
ONLINE_STORE_THEME,'157434380521,shopify.errors.not_supported,ar,,,is not supported,غير مدعوم
ONLINE_STORE_THEME,'157434380521,shopify.errors.full_name_required,ar,,,Enter a first name and last name,أدخل الاسم الأول واسم العائلة
ONLINE_STORE_THEME,'157434380521,shopify.errors.invalid_for_card_type,ar,,,is not valid,غير صالح
ONLINE_STORE_THEME,'157434380521,shopify.errors.invalid_type,ar,,,"sorry, we do not accept cards of this type",عذرًا، لا نقبل بطاقات من هذا النوع
ONLINE_STORE_THEME,'157434380521,shopify.errors.invalid_format,ar,,,format is not valid,التنسيق غير صالح
ONLINE_STORE_THEME,'157434380521,shopify.errors.expired,ar,,,has expired,انتهت صلاحيته
ONLINE_STORE_THEME,'157434380521,shopify.errors.invalid_start_date_or_issue_number_for_debit,ar,,,a valid start date or issue number is required,تاريخ بدء صالح أو رقم إصدار مطلوب
ONLINE_STORE_THEME,'157434380521,shopify.errors.invalid_expiry_year,ar,,,is not a valid expiration year,سنة انتهاء صلاحية غير صالحة
