Type,Identification,Field,Locale,Market,Status,Default content,Translated content
METAOBJECT,'151213244649,origin,ar,,,France,فرنسا
METAOBJECT,'151213244649,category,ar,,,Biotechnology,التقنية الحيوية
METAOBJECT,'151213244649,concern,ar,,,Gray Hair,الشعر الرمادي
METAOBJECT,'151213277417,name,ar,,,Rosemary Extract,أكليل الجبل
METAOBJECT,'151213277417,inci_name,ar,,,Rosmarinus Officinalis (Rosemary) Leaf Extract,
METAOBJECT,'151213277417,one_line_benefit,ar,,,A botanical alternative to Minoxidil that reactivates microcirculation without side effects.,خيار نباتي بديل للمينوكسيديل يعيد تنشيط الدورة الدقيقة بلا آثار جانبية.
METAOBJECT,'151213277417,description,ar,,,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Steam-distilled from Mediterranean crops to preserve Carnosic Acid.""},{""type"":""text"",""value"":""The Mechanism:"",""bold"":true},{""type"":""text"",""value"":"" Acts as a potent peripheral vasodilator, opening constricted scalp capillaries. This floods the hair follicle with oxygen and critical nutrients, reactivating anagen and countering hormonal thinning with efficacy comparable to topical drugs.""}]}]}","{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""مقطر بالبخار من محاصيل البحر الأبيض المتوسط للحفاظ على حمض الكارنوسيك.""},{""type"":""text"",""value"":""الآلية:"",""bold"":true},{""type"":""text"",""value"":"" يعمل كموسع وعائي محيطي قوي، يفتح الشعيرات الدموية في فروة الرأس المقيدة. يمد بصيلة الشعر بالأكسجين والمواد المغذية الحيوية، يعيد تنشيط طور النمو الأناغيني ويكافح التراجع الهرموني بفعالية تقارب الأدوية الموضعية.""}]}]}"
METAOBJECT,'151213277417,origin,ar,,,Spain,إسبانيا
METAOBJECT,'151213277417,category,ar,,,Botanical,نباتي
METAOBJECT,'151213277417,concern,ar,,,Lack Of Density,نقص الكثافة
METAOBJECT,'151213310185,name,ar,,,Black Garlic (ABG10+®),الثوم الأسود (ABG10+®)
METAOBJECT,'151213310185,inci_name,ar,,,Allium Sativum (Garlic) Bulb Extract,
METAOBJECT,'151213310185,one_line_benefit,ar,,,A fermented antioxidant ten times more potent than fresh garlic to energize the root.,مضاد أكسدة مخمر أقوى بعشر مرات من الثوم الطازج لتنشيط جذر الشعرة.
METAOBJECT,'151213310185,description,ar,,,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Undergoes controlled fermentation (Maillard reaction) for one month, converting unstable allicin into S‑Allyl‑Cysteine (SAC).""},{""type"":""text"",""value"":""The Mechanism:"",""bold"":true},{""type"":""text"",""value"":"" Aggressively neutralizes reactive oxygen species (ROS) that degrade scalp collagen, preserving follicle youth and improving scalp microcirculation.""}]}]}","{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""يتعرض لعملية تخمير محكومة (تفاعل ماريارد) لمدة شهر واحد، يحوِّل الأليسين غير المستقر إلى S‑Allyl‑Cysteine (SAC).""},{""type"":""text"",""value"":""The Mechanism:"",""bold"":true},{""type"":""text"",""value"":"" يعادل له بشكلٍ عدواني نُدُوج الجذور التفاعلية (ROS) التي تفسد الكولاجين في فروة الرأس، يحافظ على شباب البصيلة ويحسّن دوران فروة الرأس.""}]}]}"
METAOBJECT,'151213310185,origin,ar,,,Spain,إسبانيا
METAOBJECT,'151213310185,category,ar,,,Botanical,نباتي
METAOBJECT,'151213310185,concern,ar,,,Damage And Breakage,الضرر والتكسر
METAOBJECT,'151213342953,name,ar,,,Ceramide NP,السيراميدات NP
METAOBJECT,'151213342953,inci_name,ar,,,Ceramida NP,
METAOBJECT,'151213342953,one_line_benefit,ar,,,Bioidentical intercellular cement that seals split ends and locks in hydration.,سمنت داخلي خلوي مطابق بيولوجيًا يغلق الأطراف المتقصفة ويحافظ على الترطيب.
METAOBJECT,'151213342953,description,ar,,,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Lipids obtained by biofermentation, stereochemically identical to human skin and hair lipids.""},{""type"":""text"",""value"":""The Mechanism:"",""bold"":true},{""type"":""text"",""value"":"" In damaged hair, cuticles lift and lose cohesion. Ceramide NP fills intercellular spaces, restoring hydrophobicity, mirror-like shine, and tensile strength immediately.""}]}]}","{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""الدهون المستخرجة عبر التخمر الحيوي، مطابقة تركيبها دهون البشرة والشعر لدى الإنسان.""},{""type"":""text"",""value"":""الآلية:"",""bold"":true},{""type"":""text"",""value"":"" في الشعر التالف، ترتفع القشور وتفقد تماسكها. يملأ ceramide NP الفراغات بين الخلايا، ويعيد العزل الماءي، واللمعان كالمرايا، والمتانة فورًا.""}]}]}"
METAOBJECT,'151213342953,origin,ar,,,Germany,ألمانيا
METAOBJECT,'151213342953,category,ar,,,Biotechnology,التقنية الحيوية
METAOBJECT,'151213342953,concern,ar,,,Damage And Breakage,الضرر والتكسر
METAOBJECT,'151213375721,name,ar,,,Sage Extract,خلاصة الميرمية
METAOBJECT,'151213375721,inci_name,ar,,,Salvia Officinalis (Sage) Leaf Extract,
METAOBJECT,'151213375721,one_line_benefit,ar,,,A sebum‑regulating botanical that darkens grays and soothes scalp inflammation.,عشبة تنظّم الزهم وتعيد لون الشعر الشائب وتقلل التهابات فروة الرأس.
METAOBJECT,'151213375721,description,ar,,,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""An infusion of polyphenols and tannins for imbalanced scalps.""},{""type"":""text"",""value"":""The Mechanism:"",""bold"":true},{""type"":""text"",""value"":"" Its astringent properties regulate sebaceous gland activity without drying. Simultaneously, Ursolic Acid reduces perifollicular microinflammation and protects melanin from oxidation, helping maintain darker, vibrant color.""}]}]}","{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""مستخلص من البوليفينولات والتانينات لفروة رأس غير متوازنة.""},{""type"":""text"",""value"":""الآلية:"",""bold"":true},{""type"":""text"",""value"":"" خصائصه القابضة تنظم نشاط الغدد الدهنية بدون جفاف. في الوقت نفسه، يقلل حمض الأورسوليك من الالتهاب المحيط بالبصيلة ويحمي الميلانين من الأكسان، مما يساعد في الحفاظ على لون أغمق وأكثر حيوية.""}]}]}"
METAOBJECT,'151213375721,origin,ar,,,Spain,إسبانيا
METAOBJECT,'151213375721,category,ar,,,Botanical,نباتي
METAOBJECT,'151213375721,concern,ar,,,Gray Hair,الشعر الرمادي
METAOBJECT,'151213408489,name,ar,,,Multivitamin Complex,المركب متعدد الفيتامينات
METAOBJECT,'151213408489,inci_name,ar,,,"Retinyl Palmitate, Sodium Ascorbyl Phosphate, Tocopheryl Acetate",
METAOBJECT,'151213408489,one_line_benefit,ar,,,"Nanoencapsulated Vitamins A, C, and E for 12x deeper penetration.",مضغطة نانوية من فيتامين A وC وE لتغلغل أعمق بـ12 مرة.
METAOBJECT,'151213408489,description,ar,,,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Free vitamins oxidize before they penetrate. Our DDS (Deep Delivery System) encapsulates vitamins in lipid nanovesicles.""},{""type"":""text"",""value"":""The Mechanism:"",""bold"":true},{""type"":""text"",""value"":"" These vesicles fuse with cell membranes, releasing pure antioxidants directly into the hair bulb to stimulate collagen (Vit C) and accelerate cellular renewal (Vit A).""}]}]}","{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""الفيتامينات الحرة تتأكسد قبل اختراقها.""},{""type"":""text"",""value"":""يغطّي نظام DDS التوصيل العميق (DDS) الفيتامينات في جسيمات دهنية نانوية.""},{""type"":""text"",""value"":""الآلية:"" ,""bold"":true},{""type"":""text"",""value"":"" تندمج هذه الجسيمات مع أغشية الخلايا، وتطلق مضادات الأكسدة النقية مباشرة في بُوصيلات الشعر لتحفيز الكولاجين (فيتامين C) وتسريع تجديد الخلايا (فيتامين A).""}]}]}"
METAOBJECT,'151213408489,origin,ar,,,Europe,أوروبا
METAOBJECT,'151213408489,category,ar,,,Vitamins,فيتامينات
METAOBJECT,'151213408489,concern,ar,,,Aging,الشيخوخة
METAOBJECT,'151213441257,name,ar,,,Date Extract,خلاصة التمر
METAOBJECT,'151213441257,inci_name,ar,,,Phoenix Dactylifera (Date) Fruit Extract,
METAOBJECT,'151213441257,one_line_benefit,ar,,,A remineralizing superfruit that creates a moisture shield and reduces breakage by 50%.,إعادة تمعدن فائقة تعيد بناء الرطوبة وتقلل التكسر بنسبة 50%.
METAOBJECT,'151213441257,description,ar,,,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Rich in polysaccharides, magnesium, and zinc, this extract acts as a structural superfood.""},{""type"":""text"",""value"":""The Mechanism:"",""bold"":true},{""type"":""text"",""value"":"" Forms a permeable hygroscopic film over the hair fiber (Moisture Lock Technology). This seals hydration inside the cortex while improving elasticity, preventing split ends.""}]}]}","{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""غنية بالسكريات المتعددة، الماغنيسيوم، والزنك، هذا المستخلص يعمل كغذاء بنيوي.""},{""type"":""text"",""value"":""The Mechanism:"",""bold"":true},{""type"":""text"",""value"":"" يشكّل طبقة امتصاصية دائمة عبر البشرة (تقنية قفل الرطوبة). هذا يغلق الرطوبة داخل النواة ويُحسّن المرونة، ويمنع الأطراف المقصفة.""}]}]}"
METAOBJECT,'151213441257,origin,ar,,,Tunisia,تونس
METAOBJECT,'151213441257,category,ar,,,Botanical,نباتي
METAOBJECT,'151213441257,concern,ar,,,Strength,القوة
METAOBJECT,'151213474025,name,ar,,,Strawberry Extract,خلاصة الفراولة
METAOBJECT,'151213474025,inci_name,ar,,,Fragaria Ananassa (Strawberry) Fruit Extract,
METAOBJECT,'151213474025,one_line_benefit,ar,,,Enzymatic hydration with natural AHAs for an immediate crystalline shine.,ترطيب أنزيمي مع أحماض ألفا-هيدروكسي الطبيعية لبريق فوري بلوري.
METAOBJECT,'151213474025,description,ar,,,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""A potent source of natural Alpha Hydroxy Acids (AHAs) and Vitamin C.""},{""type"":""text"",""value"":""The Mechanism:"",""bold"":true},{""type"":""text"",""value"":"" Provides gentle enzymatic exfoliation, dissolving mineral and residue buildup that dulls shine. Its natural sugars draw ambient moisture into the fiber.""}]}]}","{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""مصدر قوي لأحماض ألفا هيدروكسي الطبيعية وفيتامين C.""},{""type"":""text"",""value"":""The Mechanism:"",""bold"":true},{""type"":""text"",""value"":"" يوفر تقشيرًا إنزيميًا لطيفًا، يذيب تراكم المعادن وبقايا العناية التي تفقد اللمعان. سكرياته الطبيعية تجذب الرطوبة المحيطة إلى الألياف.""}]}]}"
METAOBJECT,'151213474025,origin,ar,,,Spain,إسبانيا
METAOBJECT,'151213474025,category,ar,,,Botanical,نباتي
METAOBJECT,'151213474025,concern,ar,,,Dryness,الجفاف
METAOBJECT,'151213506793,name,ar,,,Natural Moisturizing Factor (NMF),عامل الترطيب الطبيعي (NMF)
METAOBJECT,'151213506793,inci_name,ar,,,"Sodium PCA, Urea, Glucose, Fructose",
METAOBJECT,'151213506793,one_line_benefit,ar,,,A bioidentical complex that restores elasticity and softness to dry hair.,مجمع مطابق بيولوجيًا يعيد المرونة والنعومة للشعر الجاف.
METAOBJECT,'151213506793,description,ar,,,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""An exact replica of your skin’s natural hydration system.""},{""type"":""text"",""value"":""The Mechanism:"",""bold"":true},{""type"":""text"",""value"":"" This complex of amino acids and humectants (Sodium PCA, Urea) has a strong affinity for water. It penetrates keratin and retains environmental moisture, returning plasticity to stiff, brittle hair.""}]}]}","{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""نسخة مطابقة تماماً لنظام الترطيب الطبيعي لبشرتك.""},{""type"":""text"",""value"":""The Mechanism:"",""bold"":true},{""type"":""text"",""value"":"" هذا المركب من الأحماض الأمينية والمرطبات (PCA‑Sodium، Urea) له ميل قوي للماء. يخترق الكيراتين ويحتفظ بالرطوبة البيئية، ويرجع ليونة الشعر الجاف من الداخل.""}]}]}"
METAOBJECT,'151213506793,origin,ar,,,Europe,أوروبا
METAOBJECT,'151213506793,category,ar,,,Biotechnology,التقنية الحيوية
METAOBJECT,'151213506793,concern,ar,,,Dryness,الجفاف
METAOBJECT,'151213572329,name,ar,,,Activated Charcoal,الفحم المنشّط
METAOBJECT,'151213572329,inci_name,ar,,,Charcoal Powder,Charcoal Powder
METAOBJECT,'151213572329,one_line_benefit,ar,,,A microporous detox magnet that extracts deep impurities and toxins from the follicle.,مغناطيس تنظيف ميكرو-مسامي يزيل الشوائب والسموم العميقة من البصيلة.
METAOBJECT,'151213572329,description,ar,,,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Charcoal treated to maximize surface area (3000 m²/g).""},{""type"":""text"",""value"":""The Mechanism:"",""bold"":true},{""type"":""text"",""value"":"" Works by physical adsorption, not absorption. It electrostatically attracts toxins, heavy metals, and oxidized sebum—purifying the pore and adding root volume without stripping the lipid barrier.""}]}]}","{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""فحم مُعالج لزيادة المساحة السطحية إلى 3000 م²/غ.""},{""type"":""text"",""value"":""The Mechanism:"",""bold"":true},{""type"":""text"",""value"":"" يعمل عن طريق الامتزاز الفيزيائي لا الامتصاص. يجذب السموم والمعادن الثقيلة والزهم المؤكسد بالشحنة الكهربائية، مطهرًا المسام ويزيد من حجم الجذر دون الإضرار بالحاجز الدهني.""}]}]}"
METAOBJECT,'151213572329,origin,ar,,,Europe,أوروبا
METAOBJECT,'151213572329,category,ar,,,Minerals,معادن
METAOBJECT,'151213572329,concern,ar,,,Oiliness,الزيتية
METAOBJECT,'151213605097,name,ar,,,Salicylic Acid,حمض الساليسيليك
METAOBJECT,'151213605097,inci_name,ar,,,Salicylic Acid,Salicylic Acid
METAOBJECT,'151213605097,one_line_benefit,ar,,,A lipophilic exfoliant that penetrates the pore to dissolve dandruff and sebum.,مقشّر دهني يتغلغل في المسام ليذيب القشرة والزهم.
METAOBJECT,'151213605097,description,ar,,,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""A Beta‑Hydroxy Acid (BHA) unique for its oil solubility.""},{""type"":""text"",""value"":""The Mechanism:"",""bold"":true},{""type"":""text"",""value"":"" Penetrates through sebum into the sebaceous follicle. There it dissolves the “glue” that binds dead cells, removing adhered dandruff, unclogging the root, and preventing microinflammation.""}]}]}","{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""حمض بيتا هيدروكسي (BHA) فريد لقدرته على الذوبان في الدهون.""},{""type"":""text"",""value"":""The Mechanism:"",""bold"":true},{""type"":""text"",""value"":"" يخترق الدهون إلى البصيلة الدهنية. هناك يذيب \""اللصق\"" الذي يربط الخلايا الميتة، يزيل القشرة الملتصقة، ويفتح الجذر، ويمنع الالتهابات الدقيقة.""}]}]}"
METAOBJECT,'151213605097,origin,ar,,,France,فرنسا
METAOBJECT,'151213605097,category,ar,,,Acids,أحماض
METAOBJECT,'151213605097,concern,ar,,,Dandruff,القشرة
METAOBJECT,'151213637865,name,ar,,,Ginger Root,جذر الزنجبيل
METAOBJECT,'151213637865,inci_name,ar,,,Zingiber Officinale (Ginger) Root Extract,
METAOBJECT,'151213637865,one_line_benefit,ar,,,A natural thermogenic that reactivates blood flow to the follicles.,محرّك حراري طبيعي يعيد تنشيط تدفّق الدم إلى البصيلات.
METAOBJECT,'151213637865,description,ar,,,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""A circulatory stimulant loaded with gingerols.""},{""type"":""text"",""value"":""The Mechanism:"",""bold"":true},{""type"":""text"",""value"":"" Induces mild thermogenesis that dilates subcutaneous capillaries, ensuring each follicle receives maximal nutrient delivery. It also has potent anti‑inflammatory properties that protect the scalp.""}]}]}","{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""منبه دوري دموي طبيعي يعيد تدفق الدم إلى البصيلات.""},{""type"":""text"",""value"":""The Mechanism:"",""bold"":true},{""type"":""text"",""value"":"" يسبّب توليد حرارة بسيطة تعزز توسيع الشعيرات الدموية تحت الجلد، ما يضمن وصول المغذيات إلى كل بصيلة. كما أن له خصائص مضادة للالتهابات تحافظ على فروة الرأس.""}]}]}"
METAOBJECT,'151213637865,origin,ar,,,India,الهند
METAOBJECT,'151213637865,category,ar,,,Botanical,نباتي
METAOBJECT,'151213637865,concern,ar,,,Slow Growth,بطء النمو
METAOBJECT,'151213670633,name,ar,,,Prickly Pear (Cactus) Extract,
METAOBJECT,'151213670633,inci_name,ar,,,Opuntia Ficus-Indica Stem Extract,
METAOBJECT,'151213670633,one_line_benefit,ar,,,An adaptogenic hydrator that blocks scalp stress markers.,مرطب متكيّف يمنع علامات التوتر في فروة الرأس.
METAOBJECT,'151213670633,description,ar,,,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Extracted from cacti that thrive in extreme conditions.""},{""type"":""text"",""value"":""The Mechanism:"",""bold"":true},{""type"":""text"",""value"":"" Rich in heat shock proteins (HSP), it blocks release of neurogenic inflammation markers, instantly calming itch and tightness while retaining water for 72 hours.""}]}]}","{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""مستخلص من صبار يعيش في ظروف قاسية.""},{""type"":""text"",""value"":""The Mechanism:"",""bold"":true},{""type"":""text"",""value"":"" غني ببروتينات الصدفة الحرارية (HSP)، يمنع إطلاق علامات الالتهاب العصبي، يهدئ الحكة والشعور بالانقباض فورًا مع احتفاظه بالرطوبة لمدة 72 ساعة.""}]}]}"
METAOBJECT,'151213670633,origin,ar,,,Switzerland,سويسرا
METAOBJECT,'151213670633,category,ar,,,Botanical,نباتي
METAOBJECT,'151213670633,concern,ar,,,Sensitivity,الحساسية
METAOBJECT,'151213703401,name,ar,,,Ghassoul Clay,طين المغرب
METAOBJECT,'151213703401,inci_name,ar,,,Moroccan Lava Clay,
METAOBJECT,'151213703401,one_line_benefit,ar,,,A volcanic clay that remineralizes and absorbs oil without harshness.,طين بركاني يعيد المعادن ويمتص الزيوت دون قسوة.
METAOBJECT,'151213703401,description,ar,,,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""A millenary “washing earth” from the Atlas, rich in Silicon and Magnesium.""},{""type"":""text"",""value"":""The Mechanism:"",""bold"":true},{""type"":""text"",""value"":"" Cleans via ionic exchange. It absorbs impurities and delivers fortifying minerals to the scalp, leaving hair loose, voluminous, and clean for longer.""}]}]}",
METAOBJECT,'151213703401,origin,ar,,,Morocco,المغرب
METAOBJECT,'151213703401,category,ar,,,Minerals,معادن
METAOBJECT,'151213703401,concern,ar,,,Oiliness,الزيتية
METAOBJECT,'151213736169,name,ar,,,Avocado Oil,زيت الأفوكادو
METAOBJECT,'151213736169,inci_name,ar,,,Persea Gratissima (Avocado) Oil,
METAOBJECT,'151213736169,one_line_benefit,ar,,,Deep lipid nutrition that penetrates to the fiber cortex.,تغذية دهنية عميقة تصل إلى قشرة ألياف الشعر.
METAOBJECT,'151213736169,description,ar,,,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Rich in monounsaturated oleic acid and vitamins A, D, and E.""},{""type"":""text"",""value"":""The Mechanism:"",""bold"":true},{""type"":""text"",""value"":"" Its small molecular structure allows it to penetrate the cuticle and reach the cortex (unlike oils that remain on the surface), restoring flexibility and strength from within.""}]}]}","{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""غني بحمض الأوليك الأحادي وغير المشبع وفيتامينات A وD وE.""},{""type"":""text"",""value"":""The Mechanism:"",""bold"":true},{""type"":""text"",""value"":"" تركيبة جزيئية صغيرة تسمح له باختراق القشرة والوصول إلى اللب، مما يعيد المرونة والقوة من الداخل.""}]}]}"
METAOBJECT,'151213736169,origin,ar,,,Spain,إسبانيا
METAOBJECT,'151213736169,category,ar,,,Botanical,نباتي
METAOBJECT,'151213736169,concern,ar,,,Dryness,الجفاف
METAOBJECT,'151213768937,name,ar,,,Red Algae,الطحالب الحمراء
METAOBJECT,'151213768937,inci_name,ar,,,Chondrus Crispus Extract,
METAOBJECT,'151213768937,one_line_benefit,ar,,,"An anti‑pollution shield that creates a breathable, hydrating second skin.",درع مضاد للتلوث يخلق طبقة ثانية قابلة للتنفّس ومرطبة.
METAOBJECT,'151213768937,description,ar,,,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""A marine biopolymer extracted from cold waters.""},{""type"":""text"",""value"":""The Mechanism:"",""bold"":true},{""type"":""text"",""value"":"" Forms a non‑occlusive protective matrix on the hair fiber (carrageenans). This “second skin” physically repels micropollution particles and retains water, acting like a plant‑based silicone.""}]}]}","{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""مُكوِّن بحري حيوي مستخلص من مياه باردة.""},{""type"":""text"",""value"":""The Mechanism:"",""bold"":true},{""type"":""text"",""value"":"" يشكل مصفوفة حماية غير مُغلقة على ألياف الشعر (الكاراجينان). هذه \""البشرة الثانية\"" تردع الجسيمات الدقيقة من التلوث وتحتفظ بالرطوبة، وتعمل كسيليكون نباتي.""}]}]}"
METAOBJECT,'151213768937,origin,ar,,,France,فرنسا
METAOBJECT,'151213768937,category,ar,,,Botanical,نباتي
METAOBJECT,'151213768937,concern,ar,,,Buildup,التراكم
METAOBJECT,'151213801705,name,ar,,,Celery Seed,بذور الكرفس
METAOBJECT,'151213801705,inci_name,ar,,,Apium Graveolens (Celery) Seed Extract,
METAOBJECT,'151213801705,one_line_benefit,ar,,,A microbiome regulator that relieves itch and restores scalp purity.,منظّم ميكروبي يخفّف الحكة ويعيد نقاء فروة الرأس.
METAOBJECT,'151213801705,description,ar,,,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""A pure active designed to restore scalp homeostasis.""}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""The Mechanism:"",""bold"":true},{""type"":""text"",""value"":"" Controls proliferation of the fungus ""},{""type"":""text"",""value"":""Malassezia"",""italic"":true},{""type"":""text"",""value"":"" and reduces hydrolysis of sebaceous lipids, relieving itch immediately and reducing oily or dry flaking.""}]}]}","{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""مكوّن بنُشط نقي مصمم لاستعادة توازن فروة الرأس.""}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""The Mechanism:"",""bold"":true},{""type"":""text"",""value"":"" يُسيطر على تكاثر الفطر Malassezia ويقلّل تحلل الدهون الدهنية، فيسكن الحكة مباشرة ويقلل التقشّر الدهني أو الجاف.""}]}]}"
METAOBJECT,'151213801705,origin,ar,,,France,فرنسا
METAOBJECT,'151213801705,category,ar,,,Botanical,نباتي
METAOBJECT,'151213801705,concern,ar,,,Dandruff,القشرة
METAOBJECT,'151213867241,name,ar,,,Inga Alba Bark,قشر إنغا ألبا
METAOBJECT,'151213867241,inci_name,ar,,,Inga Alba Bark Extract,
METAOBJECT,'151213867241,one_line_benefit,ar,,,The Amazonian secret to reinforce the skin barrier and silence inflammation.,سر أمـازوني لتعزيز حاجز البشرة وتهدئة الالتهابات.
METAOBJECT,'151213867241,description,ar,,,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Sourced from the biodiversity of French Guiana.""},{""type"":""text"",""value"":""The Mechanism:"",""bold"":true},{""type"":""text"",""value"":"" Acts on keratinocytes to strengthen cell junctions, making the scalp more resistant to external irritants. Visibly reduces redness and improves comfort.""}]}]}","{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""مستمد من التنوع البيولوجي لغويانا الفرنسية.""},{""type"":""text"",""value"":""The Mechanism:"",""bold"":true},{""type"":""text"",""value"":"" يؤثر على الكيراتينوسايتس لتعزيز روابط الخلايا، مما يجعل فروة الرأس أكثر مقاومة للمهيجات الخارجية. يقلل الاحمرار بشكل واضح ويحسن الراحة.""}]}]}"
METAOBJECT,'151213867241,origin,ar,,,France,فرنسا
METAOBJECT,'151213867241,category,ar,,,Botanical,نباتي
METAOBJECT,'151213867241,concern,ar,,,Sensitivity,الحساسية
METAOBJECT,'151213900009,name,ar,,,Yeast Extract,خلاصة الخميرة
METAOBJECT,'151213900009,inci_name,ar,,,Yeast Extract,Yeast Extract
METAOBJECT,'151213900009,one_line_benefit,ar,,,Cellular bio‑energy that drives keratin synthesis and growth.,طاقة خلوية تدفع إنتاج الكيراتين ونمو الشعر.
METAOBJECT,'151213900009,description,ar,,,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""A concentrated source of proteins, peptides, and B‑group vitamins.""},{""type"":""text"",""value"":""The Mechanism:"",""bold"":true},{""type"":""text"",""value"":"" Increases ATP production (cellular energy) in the dermal papilla, powering the metabolic machinery needed to produce strong, dense hair.""}]}]}","{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""مصدر مركّز للبروتينات والببتيدات وفيتامينات مجموعة ب.""},{""type"":""text"",""value"":""The Mechanism:"",""bold"":true},{""type"":""text"",""value"":"" يزيد إنتاج ATP (الطاقة الخلوية) في البصيلات الجلدية، ليشغّل الآلية الأيضية اللازمة لإنتاج شعر قوي وكثيف.""}]}]}"
METAOBJECT,'151213900009,origin,ar,,,United Kingdom,المملكة المتحدة
METAOBJECT,'151213900009,category,ar,,,Biotechnology,التقنية الحيوية
METAOBJECT,'151213900009,concern,ar,,,Slow Growth,بطء النمو
METAOBJECT,'151213932777,name,ar,,,Hydrolyzed Keratin,كيريتين محلوب
METAOBJECT,'151213932777,inci_name,ar,,,Hydrolyzed Keratin,Hydrolyzed Keratin
METAOBJECT,'151213932777,one_line_benefit,ar,,,"The hair’s fundamental protein, micronized to repair chemical and thermal damage.",البروتين الأساسي للشعر مجزأ إلى جسيمات دقيقة لإصلاح التلف الكيميائي والحراري.
METAOBJECT,'151213932777,description,ar,,,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Sourced ethically (New Zealand), this keratin is identical to the protein that makes up 90% of your hair.""},{""type"":""text"",""value"":""The Mechanism:"",""bold"":true},{""type"":""text"",""value"":"" Rich in Cysteine, it binds to broken disulfide bonds in damaged hair. It acts like a “biological cement,” restoring the mechanical integrity of hair that has undergone bleaching or excessive heat.""}]}]}","{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""يستخلص بشكل أخلاقي (نيوزيلندا)، هذا الكيراتين مطابق للبروتين الذي يتكوّن منه 90% من شعرك.""},{""type"":""text"",""value"":""The Mechanism:"",""bold"":true},{""type"":""text"",""value"":"" غني بالسيستين، ويربط الروابط الثنائية الكبريتية المكسورة في الشعر المتلف. يعمل كـ \""أسمنت بيولوجي\"" يعيد السلامة الميكانيكية للشعر الذي تعرّض لتبييض أو حرارة مفرطة.""}]}]}"
METAOBJECT,'151213932777,origin,ar,,,Germany,ألمانيا
METAOBJECT,'151213932777,category,ar,,,Biotechnology,التقنية الحيوية
METAOBJECT,'151213932777,concern,ar,,,Damage And Breakage,الضرر والتكسر
METAOBJECT,'151213965545,name,ar,,,Shea Butter,زبدة الشيا
