Type,Identification,Field,Locale,Market,Status,Default content,Translated content
METAOBJECT,'151179657449,question,ar,,,What makes the Thickening Conditioner unique?,
METAOBJECT,'151179657449,answer,ar,,,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Our conditioner pairs olive oil’s deep nourishment, grape seed oil’s protective properties, and vitamin B5 to boost elasticity. It smooths the cuticle, soothes the scalp, and strengthens each strand, leaving hair soft, denser, and glossy.""}]}]}",
METAOBJECT,'151179690217,question,ar,,,Is it safe to use this conditioner daily?,
METAOBJECT,'151179690217,answer,ar,,,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Yes. Our gentle formula is designed for daily use and is suitable for all hair types, including dry or sensitive scalps. It conditions effectively without weighing hair down.""}]}]}",
METAOBJECT,'151179722985,question,ar,,,Can I use the Thickening Conditioner on chemically treated hair?,
METAOBJECT,'151179722985,answer,ar,,,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Yes. Our conditioner is safe for color-treated and chemically treated hair, making it a good option to maintain hair health after treatments.""}]}]}",
METAOBJECT,'151180869865,title,ar,,,Stops Mechanical Hair Loss,
METAOBJECT,'151180869865,description,ar,,,"Bioavailable sulfur rebuilds the disulfide bridges that hold the fiber together, stopping breakage‑related loss from the first application.",
METAOBJECT,'151180869865,category,ar,,,ingredient,
METAOBJECT,'151180902633,title,ar,,,Odorless Stimulation,
METAOBJECT,'151180902633,description,ar,,,"All the stimulatory power of quercetin, biotechnologically purified to remove odor while preserving efficacy.",
METAOBJECT,'151180902633,category,ar,,,ingredient,
METAOBJECT,'151180935401,title,ar,,,Instant Thickness,
METAOBJECT,'151180935401,description,ar,,,"Infuses minerals directly into the fiber so you feel your hair denser, stronger, and more resilient instantly.",
METAOBJECT,'151180935401,category,ar,,,ingredient,
METAOBJECT,'151180968169,title,ar,,,Strengthened Root,
METAOBJECT,'151180968169,description,ar,,,"Reinforces anchoring proteins that hold the strand to the scalp, reducing loss during brushing and washing.",
METAOBJECT,'151180968169,category,ar,,,ingredient,
METAOBJECT,'151181000937,title,ar,,,Anchor Effect,
METAOBJECT,'151181000937,description,ar,,,"Stimulates Collagen VII synthesis to fix the bulb firmly to the dermis, preventing premature root shedding.",
METAOBJECT,'151181000937,category,ar,,,ingredient,
METAOBJECT,'151181033705,title,ar,,,Inhibition of Miniaturization,
METAOBJECT,'151181033705,description,ar,,,"Inhibits the 5α‑reductase enzyme, the direct cause of follicle shrinkage. Your hair stops thinning.",
METAOBJECT,'151181033705,category,ar,,,ingredient,
METAOBJECT,'151181066473,title,ar,,,Cycle Reactivation,
METAOBJECT,'151181066473,description,ar,,,"Clinically proven: improves growth ratio by +46%, waking follicles that had been dormant for months.",
METAOBJECT,'151181066473,category,ar,,,ingredient,
METAOBJECT,'151181099241,title,ar,,,Follicular Calm,
METAOBJECT,'151181099241,description,ar,,,"Reduces the silent microinflammation surrounding the root, removing a hidden accelerator of hair loss.",
METAOBJECT,'151181099241,category,ar,,,ingredient,
METAOBJECT,'151181132009,title,ar,,,Visible Density,
METAOBJECT,'151181132009,description,ar,,,"The synergy of its four mechanisms creates a cumulative effect: more strands, thicker and better anchored, week after week.",
METAOBJECT,'151181132009,category,ar,,,ingredient,
METAOBJECT,'151181164777,title,ar,,,Accelerated Metabolism,
METAOBJECT,'151181164777,description,ar,,,"Speeds cell division in the hair bulb, increasing growth rate by up to 121%. Your hair grows faster.",
METAOBJECT,'151181164777,category,ar,,,ingredient,
METAOBJECT,'151181197545,title,ar,,,Microcirculation Activated,
METAOBJECT,'151181197545,description,ar,,,Improves blood supply to the dermal papilla so oxygen and nutrients reach where hair is produced.,
METAOBJECT,'151181197545,category,ar,,,ingredient,
METAOBJECT,'151181230313,title,ar,,,Tensile Resistance,
METAOBJECT,'151181230313,description,ar,,,Strengthens the inner root sheath so each strand is harder to pull out when brushing or tying hair.,
METAOBJECT,'151181230313,category,ar,,,ingredient,
METAOBJECT,'151181263081,title,ar,,,Prolonged Anagen,
METAOBJECT,'151181263081,description,ar,,,"Extends the follicle’s active growth phase: more time producing hair, less time resting.",
METAOBJECT,'151181263081,category,ar,,,ingredient,
METAOBJECT,'151181295849,title,ar,,,Gray Reversal,
METAOBJECT,'151181295849,description,ar,,,Re-educates melanocytes to recover pigment production. Clinical result: 32% fewer gray hairs.,
METAOBJECT,'151181295849,category,ar,,,ingredient,
METAOBJECT,'151181328617,title,ar,,,Reservoir Protection,
METAOBJECT,'151181328617,description,ar,,,Protects pigment stem cells from oxidative stress so your natural color lasts longer.,
METAOBJECT,'151181328617,category,ar,,,ingredient,
METAOBJECT,'151181361385,title,ar,,,Lasting Effect,
METAOBJECT,'151181361385,description,ar,,,Not a rinse‑out dye. Acts on follicle biology for results that accumulate and persist with use.,
METAOBJECT,'151181361385,category,ar,,,ingredient,
METAOBJECT,'151181394153,title,ar,,,Melanogenesis Reactivated,
METAOBJECT,'151181394153,description,ar,,,"Stimulates expression of genes that produce melanin, restoring pigment where it was lost.",
METAOBJECT,'151181394153,category,ar,,,ingredient,
METAOBJECT,'151181492457,title,ar,,,Minoxidil Rival,
METAOBJECT,'151181492457,description,ar,,,A botanical alternative with clinical efficacy comparable to 2% Minoxidil for hair density—without irritation or dependence.,
METAOBJECT,'151181492457,category,ar,,,ingredient,
METAOBJECT,'151181525225,title,ar,,,Nutritive Vasodilation,
METAOBJECT,'151181525225,description,ar,,,"Opens scalp microcapillaries, flooding each bulb with oxygen and critical nutrients to reactivate growth.",
METAOBJECT,'151181525225,category,ar,,,ingredient,
METAOBJECT,'151181557993,title,ar,,,Androgen Blocking,
METAOBJECT,'151181557993,description,ar,,,"Its Carnosic Acid helps neutralize DHT, the hormone behind hereditary hair thinning.",
METAOBJECT,'151181557993,category,ar,,,ingredient,
METAOBJECT,'151181656297,title,ar,,,Mediterranean Antioxidant,
METAOBJECT,'151181656297,description,ar,,,"Protects scalp tissue from environmental oxidative damage, keeping the ecosystem where your hair grows healthier.",
METAOBJECT,'151181656297,category,ar,,,ingredient,
METAOBJECT,'151181689065,title,ar,,,Color Shield,
METAOBJECT,'151181689065,description,ar,,,"Protects melanin from UV‑driven oxidation, keeping dark tones deep, vibrant, and fade‑resistant.",
METAOBJECT,'151181689065,category,ar,,,ingredient,
METAOBJECT,'151181721833,title,ar,,,Sebum Control,
METAOBJECT,'151181721833,description,ar,,,"Regulates oil production up to 50% without rebound, keeping roots clean and voluminous longer.",
METAOBJECT,'151181721833,category,ar,,,ingredient,
METAOBJECT,'151181754601,title,ar,,,Follicular Anti‑Inflammatory,
METAOBJECT,'151181754601,description,ar,,,"Reduces perifollicular microinflammation, creating a stable, healthy environment for continuous growth.",
METAOBJECT,'151181754601,category,ar,,,ingredient,
METAOBJECT,'151181787369,title,ar,,,Natural Astringent,
METAOBJECT,'151181787369,description,ar,,,"Tannins gently tighten the pore without drying, balancing combination scalps with botanical precision.",
METAOBJECT,'151181787369,category,ar,,,ingredient,
METAOBJECT,'151181820137,title,ar,,,Deep Penetration DDS,
METAOBJECT,'151181820137,description,ar,,,Nanoencapsulated vitamins in lipid vesicles that penetrate 12x deeper than free forms. Delivery science matters.,
METAOBJECT,'151181820137,category,ar,,,ingredient,
METAOBJECT,'151181852905,title,ar,,,Collagen Synthesis,
METAOBJECT,'151181852905,description,ar,,,Vitamin C acts as an essential cofactor to reinforce the scalp’s collagen network—the structure where your hair grows.,
METAOBJECT,'151181852905,category,ar,,,ingredient,
METAOBJECT,'151181885673,title,ar,,,Cell Renewal,
METAOBJECT,'151181885673,description,ar,,,"Vitamin A accelerates cell turnover, removing aged skin and buildup that block the scalp.",
METAOBJECT,'151181885673,category,ar,,,ingredient,
METAOBJECT,'151181918441,title,ar,,,Antioxidant Defense,
METAOBJECT,'151181918441,description,ar,,,Vitamin E neutralizes free radicals that age the fiber before it emerges from the follicle.,
METAOBJECT,'151181918441,category,ar,,,ingredient,
METAOBJECT,'151181951209,title,ar,,,Triple Synergy,
METAOBJECT,'151181951209,description,ar,,,"A, C and E work in cascade: one protects, one renews, one builds. Three vitamins, one goal: younger hair.",
METAOBJECT,'151181951209,category,ar,,,ingredient,
METAOBJECT,'151181983977,title,ar,,,Moisture Lock Technology,
METAOBJECT,'151181983977,description,ar,,,"Creates an invisible hygroscopic film that retains water inside the fiber, reducing dryness‑related breakage by 50%.",
METAOBJECT,'151181983977,category,ar,,,ingredient,
METAOBJECT,'151182016745,title,ar,,,Structural Remineralization,
METAOBJECT,'151182016745,description,ar,,,"Delivers Magnesium, Zinc and Iron into the fiber to correct nutritional fragility that weakens hair.",
METAOBJECT,'151182016745,category,ar,,,ingredient,
METAOBJECT,'151182049513,title,ar,,,Supreme Elasticity,
METAOBJECT,'151182049513,description,ar,,,"Restores hair’s ability to stretch without breaking, eliminating the straw‑like signs of dehydration.",
METAOBJECT,'151182049513,category,ar,,,ingredient,
METAOBJECT,'151182082281,title,ar,,,Hair Superfood,
METAOBJECT,'151182082281,description,ar,,,An exceptional concentration of polysaccharides that nourishes the fiber like an intensive serum—delivered by a single botanical ingredient.,
METAOBJECT,'151182082281,category,ar,,,ingredient,
METAOBJECT,'151182115049,title,ar,,,Antioxidant Power ×10,
METAOBJECT,'151182115049,description,ar,,,"Fermentation multiplies fresh garlic’s antioxidant capacity tenfold, neutralizing cellular aging in the follicle.",
METAOBJECT,'151182115049,category,ar,,,ingredient,
METAOBJECT,'151182147817,title,ar,,,Mitochondrial Energy,
METAOBJECT,'151182147817,description,ar,,,"Rich in S‑Allyl‑Cysteine (SAC), it energizes bulb cells so they grow robustly even under stress or seasonal change.",
METAOBJECT,'151182147817,category,ar,,,ingredient,
METAOBJECT,'151182180585,title,ar,,,Circulatory Activation,
METAOBJECT,'151182180585,description,ar,,,"Improves superficial scalp blood flow, revitalizing follicles that have slowed production.",
METAOBJECT,'151182180585,category,ar,,,ingredient,
METAOBJECT,'151182213353,title,ar,,,Collagen Preservation,
METAOBJECT,'151182213353,description,ar,,,"Aggressively neutralizes ROS that degrade dermal collagen, keeping the skin that supports your hair firm.",
METAOBJECT,'151182213353,category,ar,,,ingredient,
METAOBJECT,'151182246121,title,ar,,,Cuticle Sealing,
METAOBJECT,'151182246121,description,ar,,,"Acts like smart cement, filling gaps between cuticle scales to repair split ends instantly.",
METAOBJECT,'151182246121,category,ar,,,ingredient,
METAOBJECT,'151182278889,title,ar,,,Mirror Effect,
METAOBJECT,'151182278889,description,ar,,,"Smooths the hair surface so it reflects light uniformly, increasing visible shine by up to 78%.",
METAOBJECT,'151182278889,category,ar,,,ingredient,
METAOBJECT,'151182311657,title,ar,,,Barrier Restoration,
METAOBJECT,'151182311657,description,ar,,,"Replenishes essential lipids the scalp has lost, calming tightness, itch and sensitivity.",
METAOBJECT,'151182311657,category,ar,,,ingredient,
METAOBJECT,'151182344425,title,ar,,,Hydrophobicity Restored,
METAOBJECT,'151182344425,description,ar,,,"Returns damaged hair’s natural ability to repel excess moisture, protecting against environmental frizz.",
METAOBJECT,'151182344425,category,ar,,,ingredient,
METAOBJECT,'151182377193,title,ar,,,Enzymatic Exfoliation,
METAOBJECT,'151182377193,description,ar,,,"Natural AHAs dissolve product residue and calcified buildup, revealing crystal‑clear shine without friction or irritation.",
METAOBJECT,'151182377193,category,ar,,,ingredient,
METAOBJECT,'151182409961,title,ar,,,pH Balance,
METAOBJECT,'151182409961,description,ar,,,"Restores optimal hair pH (4.5–5.5), closing the cuticle to trap hydration where it’s needed most.",
METAOBJECT,'151182409961,category,ar,,,ingredient,
METAOBJECT,'151182442729,title,ar,,,Osmotic Hydration,
METAOBJECT,'151182442729,description,ar,,,"Natural sugars act as moisture magnets, drawing environmental water into the hair fiber.",
METAOBJECT,'151182442729,category,ar,,,ingredient,
METAOBJECT,'151182475497,title,ar,,,Hair Bio‑Mimicry,
METAOBJECT,'151182475497,description,ar,,,An exact replica of your skin’s hydration system. Hair recognizes and absorbs it instantly with no residue.,
METAOBJECT,'151182475497,category,ar,,,ingredient,
METAOBJECT,'151182508265,title,ar,,,Goodbye Static,
METAOBJECT,'151182508265,description,ar,,,"Rebalances hair’s ionic charge, eliminating frizz and stray hairs that won’t stay put.",
METAOBJECT,'151182508265,category,ar,,,ingredient,
METAOBJECT,'151182541033,title,ar,,,Weightless Smoothness,
METAOBJECT,'151182541033,description,ar,,,"Deeply hydrates the cortex without weighing hair down. Ideal for fine hair that needs water, not oil.",
METAOBJECT,'151182541033,category,ar,,,ingredient,
METAOBJECT,'151182573801,title,ar,,,Toxin Magnet,
METAOBJECT,'151182573801,description,ar,,,"Extracts heavy metals, pollution and silicone residue from the pore by pure physical adsorption.",
METAOBJECT,'151182573801,category,ar,,,ingredient,
METAOBJECT,'151182606569,title,ar,,,Volume from the Root,
METAOBJECT,'151182606569,description,ar,,,"Removes dead weight of accumulated sebum, naturally lifting the root for all‑day volume.",
METAOBJECT,'151182606569,category,ar,,,ingredient,
METAOBJECT,'151182639337,title,ar,,,Deep Detox,
METAOBJECT,'151182639337,description,ar,,,"Absorbs up to 200x its weight in impurities, resetting oily scalps without stripping the lipid barrier.",
METAOBJECT,'151182639337,category,ar,,,ingredient,
METAOBJECT,'151182704873,title,ar,,,Intra‑Pore Cleanse,
METAOBJECT,'151182704873,description,ar,,,Lipophilic: it penetrates the sebum‑filled follicle to dissolve the plug that suffocates your hair.,
METAOBJECT,'151182704873,category,ar,,,ingredient,
METAOBJECT,'151182737641,title,ar,,,Dandruff Elimination,
METAOBJECT,'151182737641,description,ar,,,"Dissolves visible flakes and adhered scaling, purifying the scalp durably with no relapse.",
METAOBJECT,'151182737641,category,ar,,,ingredient,
METAOBJECT,'151182770409,title,ar,,,Flora Purification,
METAOBJECT,'151182770409,description,ar,,,"Creates a hostile environment for Malassezia (dandruff fungus), reducing chronic itch at the root cause.",
METAOBJECT,'151182770409,category,ar,,,ingredient,
METAOBJECT,'151182803177,title,ar,,,Unblocked Pore,
METAOBJECT,'151182803177,description,ar,,,Frees the follicle from dead cell buildup so the root can breathe and new hair can grow unobstructed.,
METAOBJECT,'151182803177,category,ar,,,ingredient,
METAOBJECT,'151182835945,title,ar,,,Thermogenesis Activator,
METAOBJECT,'151182835945,description,ar,,,"Produces a gentle warming that dilates subcutaneous capillaries, reactivating nutrient flow to each follicle.",
METAOBJECT,'151182835945,category,ar,,,ingredient,
METAOBJECT,'151182868713,title,ar,,,Antiseptic Defense,
METAOBJECT,'151182868713,description,ar,,,"Protects the scalp from opportunistic bacteria and fungi, keeping it fresh and microbiologically balanced.",
METAOBJECT,'151182868713,category,ar,,,ingredient,
METAOBJECT,'151182901481,title,ar,,,Collagen Protection,
METAOBJECT,'151182901481,description,ar,,,"Gingerols prevent dermal collagen degradation, keeping the skin that holds your hair firm.",
METAOBJECT,'151182901481,category,ar,,,ingredient,
METAOBJECT,'151182934249,title,ar,,,Stress Blocking,
METAOBJECT,'151182934249,description,ar,,,"Blocks stress signals in the skin via heat‑shock proteins, calming redness and sensitivity instantly.",
METAOBJECT,'151182934249,category,ar,,,ingredient,
METAOBJECT,'151182967017,title,ar,,,72h Water Reserve,
METAOBJECT,'151182967017,description,ar,,,Transfers the cactus’s extraordinary desert water‑retention ability to the scalp: hydration that lasts three full days.,
METAOBJECT,'151182967017,category,ar,,,ingredient,
METAOBJECT,'151183229161,title,ar,,,Neurosensory Soothing,
METAOBJECT,'151183229161,description,ar,,,"Reduces reactivity of scalp nerve endings, relieving itch and tightness without anesthetic effects.",
METAOBJECT,'151183229161,category,ar,,,ingredient,
METAOBJECT,'151183261929,title,ar,,,Absorption Cleansing,
METAOBJECT,'151183261929,description,ar,,,"Cleans by ionic exchange, not detergents. Respects the lipid mantle while removing excess.",
METAOBJECT,'151183261929,category,ar,,,ingredient,
METAOBJECT,'151183294697,title,ar,,,Volcanic Remineralization,
METAOBJECT,'151183294697,description,ar,,,"Rich in silica and magnesium, this Atlas clay strengthens fine hair structure, adding body and tactile density.",
METAOBJECT,'151183294697,category,ar,,,ingredient,
METAOBJECT,'151183327465,title,ar,,,Eraser Effect,
METAOBJECT,'151183327465,description,ar,,,"Absorbs excess oil like a natural blotting paper, leaving hair clean, free and voluminous longer.",
METAOBJECT,'151183327465,category,ar,,,ingredient,
METAOBJECT,'151183360233,title,ar,,,Cortical Penetration,
METAOBJECT,'151183360233,description,ar,,,"Its unique molecular structure crosses the cuticle to the cortex, repairing the fiber from inside out.",
METAOBJECT,'151183360233,category,ar,,,ingredient,
METAOBJECT,'151183393001,title,ar,,,Lasting Smoothness,
METAOBJECT,'151183393001,description,ar,,,"Restores flexibility to stiff, dry hair, preventing future breakage before it appears.",
METAOBJECT,'151183393001,category,ar,,,ingredient,
METAOBJECT,'151183425769,title,ar,,,Vitaminic Nutrition,
METAOBJECT,'151183425769,description,ar,,,"A natural bomb of Vitamins A, D and E that intensely nourishes revitalized hair without weighing it down.",
METAOBJECT,'151183425769,category,ar,,,ingredient,
METAOBJECT,'151183458537,title,ar,,,Anti‑Pollution Shield,
METAOBJECT,'151183458537,description,ar,,,Forms a protective mesh that physically repels micropollution (PM2.5) to prevent fiber oxidation.,
METAOBJECT,'151183458537,category,ar,,,ingredient,
METAOBJECT,'151183491305,title,ar,,,Plant Silicone,
METAOBJECT,'151183491305,description,ar,,,"Delivers silky feel and slip that’s 100% natural, breathable and non‑building. A marine alternative to synthetic silicones.",
METAOBJECT,'151183491305,category,ar,,,ingredient,
METAOBJECT,'151183524073,title,ar,,,Water Retention,
METAOBJECT,'151183524073,description,ar,,,"Keeps hair hydrated even in dry climates, air conditioning or heating. Your hair stops depending on the weather.",
METAOBJECT,'151183524073,category,ar,,,ingredient,
METAOBJECT,'151183556841,title,ar,,,Neurosensory Relief,
METAOBJECT,'151183556841,description,ar,,,"Reduces histamine release in the scalp, calming the urge to scratch from first use.",
METAOBJECT,'151183556841,category,ar,,,ingredient,
METAOBJECT,'151183622377,title,ar,,,Microflora Balance,
METAOBJECT,'151183622377,description,ar,,,Controls Malassezia proliferation by addressing the root cause of dandruff and scaling—not just the symptoms.,
METAOBJECT,'151183622377,category,ar,,,ingredient,
METAOBJECT,'151183687913,title,ar,,,Lipid Barrier Restoration,
METAOBJECT,'151183687913,description,ar,,,Helps the scalp produce its own ceramides to repair and shield its natural protective barrier.,
METAOBJECT,'151183687913,category,ar,,,ingredient,
METAOBJECT,'151183720681,title,ar,,,Skin Barrier Boost,
METAOBJECT,'151183720681,description,ar,,,"Strengthens junctions between keratinocytes, making the scalp resistant to dyes, chemical irritants and external insults.",
METAOBJECT,'151183720681,category,ar,,,ingredient,
METAOBJECT,'151183753449,title,ar,,,Inflammation Silencer,
METAOBJECT,'151183753449,description,ar,,,"Visibly reduces scalp inflammatory markers, decreasing redness and heat sensation.",
METAOBJECT,'151183753449,category,ar,,,ingredient,
METAOBJECT,'151183786217,title,ar,,,Immediate Comfort,
METAOBJECT,'151183786217,description,ar,,,"Relieves burning and tightness on reactive scalps. Relief you feel, not just promised.",
METAOBJECT,'151183786217,category,ar,,,ingredient,
METAOBJECT,'151183818985,title,ar,,,Follicular Bio‑Energy,
METAOBJECT,'151183818985,description,ar,,,Boosts ATP production (the energy currency of cells) so the follicle has ample fuel to grow.,
METAOBJECT,'151183818985,category,ar,,,ingredient,
METAOBJECT,'151183851753,title,ar,,,Vitamin B Source,
METAOBJECT,'151183851753,description,ar,,,"Rich in B‑complex vitamins, essential cofactors for keratin synthesis. Without them, hair can’t be built.",
METAOBJECT,'151183851753,category,ar,,,ingredient,
METAOBJECT,'151183884521,title,ar,,,New Hair Vitality,
METAOBJECT,'151183884521,description,ar,,,"Improves quality of each emerging strand—thicker, stronger and more damage‑resistant.",
METAOBJECT,'151183884521,category,ar,,,ingredient,
METAOBJECT,'151183917289,title,ar,,,Crack Filler,
METAOBJECT,'151183917289,description,ar,,,"Low molecular weight allows it to penetrate where other proteins can’t, filling microscopic cracks in the damaged cortex.",
METAOBJECT,'151183917289,category,ar,,,ingredient,
METAOBJECT,'151183950057,title,ar,,,Structural Repair,
METAOBJECT,'151183950057,description,ar,,,"Restores protein matter lost to chemical or thermal damage, returning strength to weakened, gummy hair.",
METAOBJECT,'151183950057,category,ar,,,ingredient,
METAOBJECT,'151183982825,title,ar,,,Immediate Strength,
METAOBJECT,'151183982825,description,ar,,,Increases breakage resistance from the first application. Not cosmetic—real reconstruction.,
METAOBJECT,'151183982825,category,ar,,,ingredient,
METAOBJECT,'151184015593,title,ar,,,Intense Lipid Nutrition,
METAOBJECT,'151184015593,description,ar,,,"Restores lipids lost by very dry or afro hair, delivering deep softness you can feel.",
METAOBJECT,'151184015593,category,ar,,,ingredient,
METAOBJECT,'151184048361,title,ar,,,Natural Thermal Protection,
METAOBJECT,'151184048361,description,ar,,,"High unsaponifiable fraction acts as a barrier against damage from dryers, straighteners and direct sun exposure.",
METAOBJECT,'151184048361,category,ar,,,ingredient,
METAOBJECT,'151184081129,title,ar,,,End Sealing,
METAOBJECT,'151184081129,description,ar,,,"Prevents ends from splitting by keeping them flexible, lubricated and protected from daily friction.",
METAOBJECT,'151184081129,category,ar,,,ingredient,
METAOBJECT,'151184113897,title,ar,,,Light Hydration,
METAOBJECT,'151184113897,description,ar,,,"Absorbs quickly with no greasy residue or weight—perfect nutrition for fine hair that needs hydration, not heaviness.",
METAOBJECT,'151184113897,category,ar,,,ingredient,
METAOBJECT,'151184146665,title,ar,,,Botanical UV Protection,
METAOBJECT,'151184146665,description,ar,,,"Contains natural antioxidants that protect hair color from solar degradation, preserving tone longer.",
METAOBJECT,'151184146665,category,ar,,,ingredient,
METAOBJECT,'151184179433,title,ar,,,Residue‑Free Elasticity,
METAOBJECT,'151184179433,description,ar,,,"Improves fiber flexibility for easier styling without breakage, maintaining curl definition without greasiness.",
METAOBJECT,'151184179433,category,ar,,,ingredient,
METAOBJECT,'151184212201,title,ar,,,Vegan Elasticity,
METAOBJECT,'151184212201,description,ar,,,"Replicates animal collagen function using a 100% plant matrix of soy, rice, quinoa and wheat. Restores bounce to straight hair.",
METAOBJECT,'151184212201,category,ar,,,ingredient,
METAOBJECT,'151184244969,title,ar,,,Substantive Hydration,
METAOBJECT,'151184244969,description,ar,,,"Forms a flexible, breathable film that adheres to the fiber, retaining moisture even in low‑humidity environments.",
METAOBJECT,'151184244969,category,ar,,,ingredient,
METAOBJECT,'151184277737,title,ar,,,Weightless Shine,
METAOBJECT,'151184277737,description,ar,,,"Smooths the cuticle surface for maximum light reflection without leaving hair heavy, greasy or dull.",
METAOBJECT,'151184277737,category,ar,,,ingredient,
METAOBJECT,'151184310505,title,ar,,,Hair Filler,
METAOBJECT,'151184310505,description,ar,,,"Marine peptides penetrate to the cortex to fill hollow areas in fine hair, adding real, tangible body.",
METAOBJECT,'151184310505,category,ar,,,ingredient,
METAOBJECT,'151184343273,title,ar,,,Volume from Within,
METAOBJECT,'151184343273,description,ar,,,"Thickens the diameter of each individual strand, creating visibly denser hair without cosmetic tricks.",
METAOBJECT,'151184343273,category,ar,,,ingredient,
METAOBJECT,'151184376041,title,ar,,,Anti‑Breakage Flexibility,
METAOBJECT,'151184376041,description,ar,,,"Improves internal cohesion so hair can bend, stretch and be tied without snapping.",
METAOBJECT,'151184376041,category,ar,,,ingredient,
METAOBJECT,'151184408809,title,ar,,,Smart Reconstruction,
METAOBJECT,'151184408809,description,ar,,,"Detects and binds selectively to the most damaged fiber areas, repairing precisely where needed.",
METAOBJECT,'151184408809,category,ar,,,ingredient,
METAOBJECT,'151184441577,title,ar,,,Protein Thermal Shield,
METAOBJECT,'151184441577,description,ar,,,Creates a keratin barrier that protects the fiber from heat up to 230 °C.,
METAOBJECT,'151184441577,category,ar,,,ingredient,
METAOBJECT,'151184474345,title,ar,,,Post‑Chemical Smoothness,
METAOBJECT,'151184474345,description,ar,,,"Restores silky feel to hair that has undergone bleaching, coloring or aggressive treatments. Recovers what chemistry removed.",
METAOBJECT,'151184474345,category,ar,,,ingredient,
METAOBJECT,'151184507113,title,ar,,,Disulfide Bridges,
METAOBJECT,'151184507113,description,ar,,,"Rich in cysteine, it reconnects broken bonds that provide mechanical strength, restoring structural integrity.",
METAOBJECT,'151184507113,category,ar,,,ingredient,
METAOBJECT,'151184539881,title,ar,,,Follicular Energy,
METAOBJECT,'151184539881,description,ar,,,"Provides the metabolic fuel bulb cells need to produce hair at an optimal, steady rate.",
METAOBJECT,'151184539881,category,ar,,,ingredient,
METAOBJECT,'151184572649,title,ar,,,Hormonal Protection,
METAOBJECT,'151184572649,description,ar,,,Isoflavones protect the follicle environment from androgenic imbalances that shorten the hair cycle.,
METAOBJECT,'151184572649,category,ar,,,ingredient,
METAOBJECT,'151184605417,title,ar,,,Thickness and Texture,
METAOBJECT,'151184605417,description,ar,,,"Improves quality of emerging fiber: thicker, more resilient to touch and more resistant to daily damage.",
METAOBJECT,'151184605417,category,ar,,,ingredient,
METAOBJECT,'151184638185,title,ar,,,Instant Nutrition,
METAOBJECT,'151184638185,description,ar,,,"Penetrates instantly to transform dry, straw‑like hair into fluid, manageable silk. Noticeable from the first drop.",
METAOBJECT,'151184638185,category,ar,,,ingredient,
METAOBJECT,'151184670953,title,ar,,,Lipid End Sealing,
METAOBJECT,'151184670953,description,ar,,,"Its lipids act like natural glue, temporarily joining split ends for a polished, defined finish.",
METAOBJECT,'151184670953,category,ar,,,ingredient,
METAOBJECT,'151184703721,title,ar,,,Mirror Shine,
METAOBJECT,'151184703721,description,ar,,,"Aligns cuticles to reflect light evenly, removing dullness and restoring life to hair.",
METAOBJECT,'151184703721,category,ar,,,ingredient,
METAOBJECT,'151184736489,title,ar,,,Antioxidant Barrier,
METAOBJECT,'151184736489,description,ar,,,Exceptional tocopherol and squalene content protects the fiber from environmental oxidation and premature aging.,
METAOBJECT,'151184736489,category,ar,,,ingredient,
METAOBJECT,'151184769257,title,ar,,,Natural UV Protection,
METAOBJECT,'151184769257,description,ar,,,"Acts as a botanical sunshield that blocks up to 30% of UV radiation, preventing color and protein degradation.",
METAOBJECT,'151184769257,category,ar,,,ingredient,
METAOBJECT,'151184802025,title,ar,,,Deep Penetration,
METAOBJECT,'151184802025,description,ar,,,"Unlike oils that sit on the surface, sesame nourishes the cortex thanks to its unique lipid profile.",
METAOBJECT,'151184802025,category,ar,,,ingredient,
METAOBJECT,'151184834793,title,ar,,,Scalp Detox,
METAOBJECT,'151184834793,description,ar,,,"Antibacterial properties (sesamol and sesamin) help keep the scalp clean, purified and toxin‑free.",
METAOBJECT,'151184834793,category,ar,,,ingredient,
METAOBJECT,'151184867561,title,ar,,,Density and Body,
METAOBJECT,'151184867561,description,ar,,,"Improves texture of thinned hair, delivering a real sense of increased density and root volume.",
METAOBJECT,'151184867561,category,ar,,,ingredient,
METAOBJECT,'151184900329,title,ar,,,Calm and Balance,
METAOBJECT,'151184900329,description,ar,,,"Reduces the scalp’s silent inflammation (what you don’t see but your hair feels), creating fertile ground for growth.",
METAOBJECT,'151184900329,category,ar,,,ingredient,
METAOBJECT,'151184933097,title,ar,,,Keratin Synthesis,
METAOBJECT,'151184933097,description,ar,,,"Stimulates production of the structural proteins that build hair, improving quality of each new strand.",
METAOBJECT,'151184933097,category,ar,,,ingredient,
METAOBJECT,'151184965865,title,ar,,,Ceramide Production,
METAOBJECT,'151184965865,description,ar,,,"Stimulates the scalp to produce its own protective lipids, autonomously strengthening the skin barrier.",
METAOBJECT,'151184965865,category,ar,,,ingredient,
METAOBJECT,'151184998633,title,ar,,,Deep Hydration,
METAOBJECT,'151184998633,description,ar,,,"Traps water inside the hair like a molecular sponge, maintaining internal hydration for days.",
METAOBJECT,'151184998633,category,ar,,,ingredient,
METAOBJECT,'151185031401,title,ar,,,Elasticity and Bounce,
