Type,Identification,Field,Locale,Market,Status,Default content,Translated content
COLLECTION,'466273534185,body_html,ar,,,"<p>High‑performance hair masks that repair, nourish and strengthen hair deeply. Intensive treatments for a stronger, healthier hair fiber.</p>",<p>ماسكات الشعر عالية الأداء تصلح الشعر وتغذيه وتقويه بعمق. علاجات مكثّفة لليف شعر أقوى وأكثر صحة.</p>
COLLECTION,'466273534185,handle,ar,,,hair-masks,اقنعة-الشعر
COLLECTION,'466273534185,meta_title,ar,,,Mascarillas Capilares sin siliconas | TARA,ماسكات الشعر بدون سيليكون | تارا
COLLECTION,'466273534185,meta_description,ar,,,"Mascarillas capilares de alta eficacia que reparan, nutren y fortalecen el cabello. Tratamientos intensivos para una fibra capilar más fuerte y saludable.",ماسكات شعر عالية الفعالية تصلح، تغذّي وتقوّي الشعر. علاجات مكثفة لليف شعري أقوى وأكثر صحة.
COLLECTION,'466273566953,title,ar,,,New Arrivals,أحدث المنتجات
COLLECTION,'466273566953,body_html,ar,,,<p>Discover the latest from Tara in haircare. New formulas and advanced actives designed to improve scalp health and hair fiber performance.</p>,<p>اكتشف أحدث ما تقدّمه تارا في العناية بالشعر. تركيبات جديدة ومكوّنات فعّالة متقدمة لتحسين صحة فروة الرأس وأداء ألياف الشعر.</p>
COLLECTION,'466273566953,handle,ar,,,new-arrivals,وصل-حديثا
COLLECTION,'466273599721,title,ar,,,By Product,حسب المنتج
COLLECTION,'466273599721,body_html,ar,,,"<p>Find your ideal hair routine by browsing products by type. Shampoos, conditioners, treatments and finishes formulated for expert care.</p>",<p>اعثر على روتين شعرك المثالي عبر تصفح المنتجات حسب النوع. شامبو، بلسم، علاجات وتطبيقات مصممة للعناية الخبيرة.</p>
COLLECTION,'466273599721,handle,ar,,,by-product,حسب-المنتج
COLLECTION,'466273599721,meta_title,ar,,,Tipo de Producto | TARA,نوع المنتج | تارا
COLLECTION,'466273599721,meta_description,ar,,,"Explora los champús, acondicionadores, tratamientos y acabados formulados de Tara para un cuidado capilar transformador desde la raíz.",استكشف شامبو، بلسم، علاجات وتشكيلات من تارا لعناية شعر تحول من الجذر إلى الأطراف.
COLLECTION,'466273632489,title,ar,,,Award‑Winners,الفائزون بجوائز
COLLECTION,'466273632489,body_html,ar,,,"<p>Explore Tara’s award‑winning products, recognized for innovation and efficacy in scalp and haircare. Results backed by experts.</p>",<p>استكشف منتجات تارا الفائزة بجوائز، المعروفة بابتكارها وفعاليتها في العناية بفروة الرأس والشعر. النتائج مدعومة من الخبراء.</p>
COLLECTION,'466273632489,handle,ar,,,award-winners,الفائزون-بالجوائز
COLLECTION,'466273632489,meta_title,ar,,,Productos Capilares Premiados | TARA,منتجات العناية بالشعر الفائزة بجوائز | تارا
COLLECTION,'466273632489,meta_description,ar,,,"Explora los productos premiados de Tara, reconocidos por su innovación y eficacia en el cuidado del cuero cabelludo y el cabello. Respaldados por expertos.",استكشف منتجات تارا الحائزة على جوائز، المعروفة بابتكارها وفعاليتها في العناية بفروة الرأس والشعر. مدعومة من الخبراء.
COLLECTION,'466273665257,title,ar,,,Finishing Products,منتجات التشطيب
COLLECTION,'466273665257,body_html,ar,,,"<p>Finishing products that protect, define and beautify hair without compromising health. Lightweight formulas that care while leaving hair looking its best.</p>",<p>منتجات تشطيب تحمي، تعرف وتجمّل الشعر دون المساس بالصحة. صيغ خفيفة الوزن تعتني بالشعر وتتركه في أفضل مظهر.</p>
COLLECTION,'466273665257,handle,ar,,,finishing-products,منتجات-اللمسات-النهائية
COLLECTION,'466273665257,meta_title,ar,,,Productos de Acabado | TARA,منتجات التشطيب | تارا
COLLECTION,'466273698025,title,ar,,,Rosemary+ Peptides,إكليل الجبل + ببتيدات
COLLECTION,'466273698025,body_html,ar,,,"<p>Boost growth and density with our Rosemary+ Peptides collection. Revitalizes follicles, stimulates new hair production and strengthens structure. Highly restorative for the scalp.</p>",<p>يعزز النمو والكثافة مع مجموعة إكليل الجبل + الببتيدات. يعيد الحيوية للبصيلات، يحفّز نمو شعر جديد ويقوّي بنية الشعر. مُجدٍ للغاية لفروة الرأس.</p>
COLLECTION,'466273698025,handle,ar,,,rosemary-peptides,اكليل-الجبل-والببتيدات
COLLECTION,'466273698025,meta_title,ar,,,Romero + Péptidos | Crecimiento y Densidad Capilar | TARA,إكليل الجبل + ببتيدات | نمو وكثافة الشعر | تارا
COLLECTION,'466273698025,meta_description,ar,,,"Impulsa el crecimiento y la densidad de tu cabello con Romero+ Péptidos. Revitaliza los folículos, estimula el crecimiento y fortalece el cabello. ",يعزز نمو وكثافة شعرك مع إكليل الجبل + الببتيدات. يعيد الحيوية للبصيلات، يحفّز النمو ويقوّي الشعر.
COLLECTION,'466273730793,title,ar,,,Sage+ Multivitamin,الميرمية + متعدد الفيتامينات
COLLECTION,'466273730793,body_html,ar,,,"<p>Keep hair vibrant with our well‑aging line. Sage+ Multivitamin prevents premature aging, protects against oxidative stress and slows grey onset.</p>",<p>احفظ شعرًا حيويًا مع خطنا المعني بتقدم العمر. الميرمية + متعدد الفيتامينات يمنع الشيخوخة المبكرة، يحمي من الإجهاد التأكسدي ويؤخر ظهور الشعر الرمادي.</p>
COLLECTION,'466273730793,handle,ar,,,sage-multivitamin,الميرمية-والمتعدد-الفيتامينات
COLLECTION,'466273730793,meta_title,ar,,,Salvia+ Multivitamínico | Anti-edad Capilar | TARA,الميرمية + متعدد الفيتامينات | مضادّ للشيخوخة الشعر | تارا
COLLECTION,'466273730793,meta_description,ar,,,"Mantén tu cabello vibrante con Salvia+ Multivitamínico previene el envejecimiento prematuro, protege contra el estrés oxidativo y ralentiza las canas.",احفظ شعرك حيويًا مع الميرمية + متعدد الفيتامينات. يمنع الشيخوخة المبكرة، يحمي من الإجهاد التأكسدي ويؤخر ظهور الشعر الرمادي.
COLLECTION,'466273763561,title,ar,,,Scalp Serums,سيرومات فروة الرأس
COLLECTION,'466273763561,body_html,ar,,,"<p>Targeted serums for scalp care. Help reinforce the root, balance the scalp and support healthy hair growth.</p>",<p>سيرومات مستهدفة للعناية بفروة الرأس. تساعد في تقوية الجذر، توازن فروة الرأس وتدعم نمو الشعر الصحي.</p>
COLLECTION,'466273763561,handle,ar,,,scalp-serums,سيرومات-فروة-الرأس
COLLECTION,'466273763561,meta_title,ar,,,Sérums para el Cuero Cabelludo | TARA,سيرومات فروة الرأس | تارا
COLLECTION,'466273796329,title,ar,,,Conditioners,بلسم
COLLECTION,'466273796329,body_html,ar,,,"<p>Conditioners that hydrate, detangle and strengthen without weighing hair down. Designed to improve hair resilience and appearance day after day.</p>",<p>بلسم يرطب، يفك تشابك ويقوّي دون أن يثقل الشعر. مصمم لتحسين المرونة والمظهر يومًا بعد يوم.</p>
COLLECTION,'466273796329,handle,ar,,,conditioners,البلسمات
COLLECTION,'466273796329,meta_title,ar,,,Acondicionadores sin siliconas | TARA,بلسم بلا سيليكونات | تارا
COLLECTION,'466273796329,meta_description,ar,,,"Acondicionadores sin siliconas que hidratan, desenredan y fortalecen el cabello sin apelmazar. Diseñados para mejorar la resistencia y el aspecto del cabello.",بلسم بلا سيليكونات يرطب، يفك تشابك ويقوّي الشعر، مصمم لتحسين المقاومة والمظهر اليومي.
COLLECTION,'466273829097,title,ar,,,Shampoos,شامبوات
COLLECTION,'466273829097,body_html,ar,,,"<p data-start=""1144"" data-end=""1315"">Sulfate‑free shampoos that cleanse effectively without irritating the scalp. Choose the shampoo that fits your need: anti‑hair‑loss, strengthening, densifying, hydrating, repairing, nourishing or purifying.</p>","<p data-start=""1144"" data-end=""1315"">شامبوات خالية من الكبريتات تنظّف الشعر بفعالية دون تهيّج فروة الرأس. اختر الشامبو الذي يناسب احتياجك: مضاد التساقط، تقوية، كثافة، ترطيب، ترميم، تغذية أو تنظيف.</p>"
COLLECTION,'466273829097,handle,ar,,,shampoos,الشامبوهات
COLLECTION,'466273829097,meta_title,ar,,,Champús sin sulfatos| Tratamientos para el cuero cabelludo | TARA,شامبو خالي من الكبريتات | علاجات لفروة الرأس | تارا
COLLECTION,'466273829097,meta_description,ar,,,"Champús sin sulfatos que limpian eficazmente sin agredir el cuero cabelludo. Elige tu champú de Tara: anticaída, densificador, hidratante, reparador, nutritivo, detox...",شامبو خالٍ من الكبريتات ينظف بفعالية دون إلحاق ضرر بفروة الرأس. اختر شامبو تارا وفق احتياجك: مضاد التساقط، مقوٍ، مُكثّف، مرطّب، مُرمِّم، مُغذٍّ، مُنقي.
COLLECTION,'466279334121,title,ar,,,Avocado Oil,زيت الأفوكادو
COLLECTION,'466279334121,handle,ar,,,avocado-oil,زيت-الأفوكادو
COLLECTION,'466279366889,title,ar,,,Argan Oil,زيت الأرغان
COLLECTION,'466279366889,handle,ar,,,argan-oil,زيت-الأرجان
COLLECTION,'466279399657,title,ar,,,Olive Oil,زيت الزيتون
COLLECTION,'466279399657,handle,ar,,,olive-oil,زيت-الزيتون
COLLECTION,'466279465193,title,ar,,,Sesame Oil,زيت السمسم
COLLECTION,'466279465193,handle,ar,,,sesame-oil,زيت-السمسم
COLLECTION,'466279497961,title,ar,,,Grape Oil,زيت العنب
COLLECTION,'466279497961,handle,ar,,,grape-oil,زيت-العنب
COLLECTION,'466279530729,title,ar,,,Acetyl Tetrapeptide-3,أستيل تيترا-بيبتيد-3
COLLECTION,'466279530729,handle,ar,,,acetyl-tetrapeptide-3,اسيتيل-تترا-ببتيد-3
COLLECTION,'466279563497,title,ar,,,Salicylic Acid,حمض الساليسيليك
COLLECTION,'466279563497,handle,ar,,,salicylic-acid,حمض-الساليسيليك
COLLECTION,'466279596265,title,ar,,,Black Garlic,الثوم الأسود
COLLECTION,'466279596265,body_html,ar,,,,
COLLECTION,'466279596265,handle,ar,,,black-garlic,الثوم-الأسود
COLLECTION,'466279629033,title,ar,,,Red Algae,الطحالب الحمراء
COLLECTION,'466279629033,handle,ar,,,red-algae,الأعشاب-الحمراء
COLLECTION,'466279661801,title,ar,,,Ghassoul Clay,لحاء الإنغا ألبا
COLLECTION,'466279661801,handle,ar,,,ghassoul-clay,طين-الغاسول
COLLECTION,'466279694569,title,ar,,,Biotinoyl Tripeptide-1,بالميتويل ديبيبتيد-52
COLLECTION,'466279694569,handle,ar,,,biotinoyl-tripeptide-1,بيوتينويل-تريبتيد-1
COLLECTION,'466279760105,title,ar,,,Activated Charcoal,فحم نشط
COLLECTION,'466279760105,handle,ar,,,activated-charcoal,فحم-مفعل
COLLECTION,'466279792873,title,ar,,,Ceramide NP,سيراميد NP
COLLECTION,'466279792873,handle,ar,,,ceramide-np,سيراميد-np
COLLECTION,'466279825641,title,ar,,,Ceramides,السيراميدات
COLLECTION,'466279825641,body_html,ar,,,,
COLLECTION,'466279825641,handle,ar,,,ceramides,السيراميدات
COLLECTION,'466279858409,title,ar,,,Hydrolyzed Collagen,كولاجين مُحلَّل
COLLECTION,'466279858409,handle,ar,,,hydrolyzed-collagen,الكولاجين-المحلل-بماء
COLLECTION,'466279891177,title,ar,,,Plant Collagen,كولاجين نباتي
COLLECTION,'466279891177,body_html,ar,,,,
COLLECTION,'466279891177,handle,ar,,,plant-collagen,الكولاجين-النباتي
COLLECTION,'466279923945,title,ar,,,Multivitamin Complex,مجمع متعدد الفيتامينات
COLLECTION,'466279923945,handle,ar,,,multivitamin-complex,المركب-المتعدد-الفيتامينات
COLLECTION,'466279956713,title,ar,,,Inga Alba Bark,لحاء إنغا ألبا
COLLECTION,'466279956713,handle,ar,,,inga-alba-bark,لحاء-inga-alba
COLLECTION,'466279989481,title,ar,,,Red Onion Extract,مستخلص البصل الأحمر
COLLECTION,'466279989481,handle,ar,,,red-onion-extract,مستخلص-البصل-الأحمر
COLLECTION,'466280022249,title,ar,,,Date Extract,مستخلص التمر
COLLECTION,'466280022249,handle,ar,,,date-extract,مستخلص-التمر
COLLECTION,'466280055017,title,ar,,,Strawberry Extract,مستخلص الفراولة
COLLECTION,'466280055017,handle,ar,,,strawberry-extract,مستخلص-الفراولة
COLLECTION,'466280087785,title,ar,,,Yeast Extract,مستخلص الخميرة
COLLECTION,'466280087785,handle,ar,,,yeast-extract,مستخلص-الخميرة
COLLECTION,'466280120553,title,ar,,,Cactus (Nopal) Extract,مستخلص نوبال من الصبار
COLLECTION,'466280120553,handle,ar,,,cactus-extract,مستخلص-الصبار
COLLECTION,'466280153321,title,ar,,,Rosemary Extract,مستخلص إكليل الجبل
COLLECTION,'466280153321,handle,ar,,,rosemary-extract,مستخلص-إكليل-الجبل
COLLECTION,'466280186089,title,ar,,,Sage Extract,مستخلص الميرمية
COLLECTION,'466280186089,handle,ar,,,sage-extract,مستخلص-الميرمية
COLLECTION,'466280218857,title,ar,,,Soy Extract,مستخلص فول الصويا
COLLECTION,'466280218857,handle,ar,,,soy-extract,مستخلص-الصويا
COLLECTION,'466280251625,title,ar,,,Natural Moisturizing Factor (NMF),عامل الترطيب الطبيعي (NMF)
COLLECTION,'466280251625,handle,ar,,,natural-moisturizing-factor-nmf,العامل-المرطب-الطبيعي-nmf
COLLECTION,'466280284393,title,ar,,,Shea Butter,زبدة الشيا
COLLECTION,'466280284393,handle,ar,,,shea-butter,زبدة-الشيا
