Type,Identification,Field,Locale,Market,Status,Default content,Translated content
PRODUCT,9218583560425,handle,ar,,,scalp-hair-revival-system,روتين-الديتوكس-لتنقية-فروة-الرأس-ومعالجة-التراكمات
PRODUCT,9218583560425,product_type,ar,,,"",
PRODUCT,9218583560425,meta_title,ar,,,Rutina Detox Capilar Purificante y Equilibrante | TARA,
PRODUCT,9218583560425,meta_description,ar,,,"Rutina Capilar Detox que purifica el cuero cabelludo, regula el sebo y fortalece la fibra. Cabello más limpio, ligero, brillante y revitalizado desde la raíz.",
PRODUCT,9218583593193,title,ar,,,Botanical Water Cream,كريم الندى المائي
PRODUCT,9218583593193,body_html,ar,,,"<style>#html-body [data-pb-style=RRXNNL1]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll;border-style:none;border-width:1px;border-radius:0;margin:0 0 10px;padding:10px}#html-body [data-pb-style=BU20IAF]{border-style:none;border-width:1px;border-radius:0;margin:0;padding:0}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""RRXNNL1""><div data-content-type=""text"" data-appearance=""default"" data-element=""main"" data-pb-style=""BU20IAF""><p id=""FSM4TNN"">Our water cream melts into your skin at first touch. Formulated with hyaluronic acid to retain moisture, our thirst quencher heroes malachite to help prevent the appearance of fine lines and wrinkles, blue lotus, a powerful botanical hydrator rich in antioxidants such as phenols and flavonoids, and blue daisy, a naturally calming flower. A water and nutrient delivery system, to your skin, this instant and long-lasting hydrator is also silicone free, which means non-comedogenic, kind to you, and to the planet. </p></div></div></div>","<style>#html-body [data-pb-style=LHC61Q4]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll;border-style:none;border-width:1px;border-radius:0;margin:0 0 10px;padding:10px}#html-body [data-pb-style=PBWM2KN]{border-style:none;border-width:1px;border-radius:0;margin:0;padding:0}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""LHC61Q4""><div data-content-type=""text"" data-appearance=""default"" data-element=""main"" data-pb-style=""PBWM2KN""><p style=""text-align: right;"">عبارة عن نظام متكامل يروي بشرتك بالماء ويمدها بالمغذيات لترطيب فوري وطويل الأمد، كريم مائي خفيف يذوب في البشرة من أول لمسة. يتكون من حمض الهيالورونيك للحفاظ على الرطوبة ومعدن الملاكيت لمحاربة العطش، حيث يساعد في منع ظهور التجاعيد والخطوط الدقيقة، بالإضافة إلى زهرة اللوتس الأزرق، وهي مرطب نباتي قوي غني بمضادات الأكسدة مثل الفينولات والفلافونويدات، وزهرة الأقحوان الأزرق، وهي زهرة ذات خصائص مهدئة بشكل طبيعي. بدون سيليكون، مما يعني أنه لا يسبب الرؤوس السوداء وانسداد المسام، ولطيف على بشرتك، وعلى الكوكب&nbsp;</p></div></div></div>"
PRODUCT,9218583593193,handle,ar,,,botanical-water-cream,كريم-الندى-المائي
PRODUCT,9218583593193,product_type,ar,,,"",
PRODUCT,9218583625961,title,ar,,,Argan Oil,زيت الأرغان المغدي
PRODUCT,9218583625961,body_html,ar,,,"<style>#html-body [data-pb-style=KRH6AKK]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll;border-style:none;border-width:1px;border-radius:0;margin:0 0 10px;padding:10px}#html-body [data-pb-style=T80E7Q4]{border-style:none;border-width:1px;border-radius:0;margin:0;padding:0}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""KRH6AKK""><div data-content-type=""text"" data-appearance=""default"" data-element=""main"" data-pb-style=""T80E7Q4""><p><span style=""font-weight: 400;"">100% pure, cold-pressed Argan Oil. Extracted from high quality argan fruit kernels, it is preserved in a raw state to retain a high concentration of vitamins, antioxidants and fatty acids. The natural scent is removed through evaporation to avoid chemical refinement, resulting in a lightweight oil that penetrates the skin barrier to deeply hydrate and nourish. Non-greasy and non-comedogenic, it absorbs quickly and can also be used as a primer. </span></p></div></div></div>","<style>#html-body [data-pb-style=RV14R2H]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat no-repeat;background-attachment:scroll;border-style:none;border-width:1px;border-radius:0;margin:0 0 10px;padding:10px}#html-body [data-pb-style=YMK66R2]{border-style:none;border-width:1px;border-radius:0;margin:0;padding:0}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""RV14R2H""><div data-content-type=""text"" data-appearance=""default"" data-element=""main"" data-pb-style=""YMK66R2""><p><br>هو زيت أرغان نقي ١٠٠٪ مستخلص بتقنية الكبس الهيدروليكي من حبات جوز الأرغان الفاخر، يتم حفظه على حالته كمادة خام حتى يحتفظ بتركيز عالٍ من الفيتامينات ومضادات الأكسدة والأحماض الدهنية. تتم إزالة رائحته الطبيعية عن طريق عملية التبخر بدلاً من إضافة المواد الكيميائية الضارة، مما ينتج عنه زيت خفيف القوام تستطيع البشرة امتصاصه بكل سهولة فيرطبها ويغذيها بعمق. ولأنه غير دهني ولا يسد المسام، يتم امتصاصه بسرعة كبيرة، لذا يمكن أيضاً استخدامه كبرايمر.</p></div></div></div>"
PRODUCT,9218583625961,handle,ar,,,argan-oil,زيت-الأرغان-المغدي
PRODUCT,9218583625961,product_type,ar,,,"",
PRODUCT,9218583724265,title,ar,,,Nourishing Dry Oil,زيت تألق البشرة
PRODUCT,9218583724265,body_html,ar,,,"<style>#html-body [data-pb-style=HUCD3AA]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll;border-style:none;border-width:1px;border-radius:0;margin:0 0 10px;padding:10px}#html-body [data-pb-style=FY0WMXY]{border-style:none;border-width:1px;border-radius:0;margin:0;padding:0}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""HUCD3AA""><div data-content-type=""text"" data-appearance=""default"" data-element=""main"" data-pb-style=""FY0WMXY""><p><span style=""font-weight: 400;"">A transformative formula of nine nutrient-rich botanical oils for your best glowing skin. Formulated with bakuchiol, the kind-to-skin, natural alternative to retinol, our all-in-one treatment helps diminish the appearance of fine lines, improve skin tone and fights signs of atmospheric aging without increasing photosensitivity. Jojoba and Sandalwood oils work synergistically to regulate sebum levels, boost collagen production and soothe inflammation, while Padina Pavonica Extract provides an added barrier against toxins and pollutants. Lightweight and non-comedogenic, it is safe to use daily. Top-up throughout the day for extra glow.</span></p></div></div></div>","<style>#html-body [data-pb-style=V7BD1GP]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat no-repeat;background-attachment:scroll;border-style:none;border-width:1px;border-radius:0;margin:0 0 10px;padding:10px}#html-body [data-pb-style=YGKV4NO]{border-style:none;border-width:1px;border-radius:0;margin:0;padding:0}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""V7BD1GP""><div data-content-type=""text"" data-appearance=""default"" data-element=""main"" data-pb-style=""YGKV4NO""><p>تركيبة ثورية من تسعة زيوت نباتية غنية بالعناصر الغذائية التي تحتاجها بشرتك لتشع إشراقاً. يدخل الباكوتشيول في التركيبة وهو بديل طبيعي لمادة الريتينول لطيف على البشرة. يساعد هذا الزيت متعدد الاستخدامات في الحد من ظهور الخطوط الرفيعة ويحسن لون البشرة كما يحارب علامات تقدم السن الناتجة عن التعرض لعوامل الطقس الضارة دون التسبب في حساسية البشرة للشمس. تتجانس معاً زيوت الجوجوبا وخشب الصندل وبذور التين الشوكي لتنظم مستويات دهون البشرة وتعزز إنتاج الكولاجين وتهدئ الالتهابات، في حين يمثل مستخلص بادينا بافونيكا حاجزاً إضافياً ضد السموم والملوثات. ولأنه زيت خفيف القوام ولا يسد المسام، فهو آمن للاستخدام اليومي. ولا تنسي أن تزيدي بضع قطرات أخرى خلال اليوم لإضافة مزيد من التألق.</p></div></div></div>"
PRODUCT,9218583724265,handle,ar,,,nourishing-dry-oil,زيت-تألق-البشرة
PRODUCT,9218583724265,product_type,ar,,,"",
PRODUCT,9218583855337,title,ar,,,Deep Cleansing Clay Mask,ماسك الطين المنقي
PRODUCT,9218583855337,body_html,ar,,,"<style>#html-body [data-pb-style=LWCBLXR]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll;border-style:none;border-width:1px;border-radius:0;margin:0 0 10px;padding:10px}#html-body [data-pb-style=ABHKM3X]{border-style:none;border-width:1px;border-radius:0;margin:0;padding:0}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""LWCBLXR""><div data-content-type=""text"" data-appearance=""default"" data-element=""main"" data-pb-style=""ABHKM3X""><p><span style=""font-weight: 400;"">A combination of natural clays and nutrient-rich ingredients that cleanse and rebalance the skin. Our formula gently draws up impurities from deep within the pores while exfoliating the surface to remove cell buildup and excess oil, leaving skin feeling softer, smoother and less prone to breakouts.</span></p></div></div></div>","<style>#html-body [data-pb-style=HV0N0R9]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat no-repeat;background-attachment:scroll;border-style:none;border-width:1px;border-radius:0;margin:0 0 10px;padding:10px}#html-body [data-pb-style=RQUGWCJ]{border-style:none;border-width:1px;border-radius:0;margin:0;padding:0}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""HV0N0R9""><div data-content-type=""text"" data-appearance=""default"" data-element=""main"" data-pb-style=""RQUGWCJ""><p>هو مزيج من الطين الطبيعي والمكونات الغنية بالمغذيات التي تنظف البشرة وتعيد توازنها. تعمل تركيبتنا على سحب الشوائب بلطف من أعماق المسام، في حين تقشر السطح الخارجي للبشرة للتخلص من تراكم خلايا الجلد الميتة والزيوت الزائدة، مما يترك بشرتك أكثر نعومة ونضارة وأقل عرضة لظهور البثور.</p></div></div></div>"
PRODUCT,9218583855337,handle,ar,,,deep-cleansing-clay-mask,ماسك-الطين-المنقي
PRODUCT,9218583855337,product_type,ar,,,"",
PRODUCT,9218584051945,title,ar,,,Hair Stimulation System,روتين معالجة تساقط الشعر
PRODUCT,9218584051945,body_html,ar,,,"<style>#html-body [data-pb-style=UVVRL6D]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""UVVRL6D""><div data-content-type=""text"" data-appearance=""default"" data-element=""main"">
<p>Our Onion+ Peptides Hair Stimulation System is meticulously formulated to address thinning hair and scalp health. This system includes the Volumizing Shampoo, Thickening Conditioner, and Follicle-Stimulating Scalp Serum, working together to create an optimal environment for hair production and growth.</p>
<p> </p>
</div></div></div>","<style>#html-body [data-pb-style=J4PT06J]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll;border-style:none;border-width:1px;border-radius:0;margin:0 0 10px;padding:10px}#html-body [data-pb-style=H24FJ63]{border-style:none;border-width:1px;border-radius:0;margin:0;padding:0}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""J4PT06J""><div data-content-type=""text"" data-appearance=""default"" data-element=""main"" data-pb-style=""H24FJ63""><p id=""GYXHF3F"" style=""text-align: right;""><strong>شامبو </strong>البصل + البيبدات لتكثيف للشعر<br><strong>بلسم </strong>البصل + البيبدات لتكثيف الشعر<br><strong>سيروم </strong>فروة الراس البصل + الببتيدات لتقوية البصيلات</p></div></div></div>"
PRODUCT,9218584051945,handle,ar,,,hair-stimulation-system,روتين-معالجة-تساقط-الشعر
PRODUCT,9218584051945,product_type,ar,,,"",
PRODUCT,9218584051945,meta_title,ar,,,Rutina anticaída con cebolla y péptidos | TARA,
PRODUCT,9218584051945,meta_description,ar,,,"Rutina en 3 pasos anticaída que fortalece el folículo, reduce la caída y estimula el crecimiento. Formulado con cebolla y Capixyl™.",
PRODUCT,9218584084713,title,ar,,,Beauty Case,حقيبة جمال
PRODUCT,9218584084713,body_html,ar,,,"",
PRODUCT,9218584084713,handle,ar,,,beauty-case,حقيبة-الجمال
PRODUCT,9218584084713,product_type,ar,,,"",
PRODUCT,9218584117481,title,ar,,,Black Garlic + Ceramides Deluxe Sample Routine,روتين عينة فاخر: الثوم الأسود + السيراميدات
PRODUCT,9218584117481,body_html,ar,,,"",
PRODUCT,9218584117481,handle,ar,,,black-garlic-ceramides-deluxe-sample,عينة-فاخرة-ثوم-أسود-وسيراميدات
PRODUCT,9218584117481,product_type,ar,,,"",
PRODUCT,9218584150249,title,ar,,,Onion + Peptides Deluxe Sample Routine,روتين عينة فاخر: البصل + الببتيدات
PRODUCT,9218584150249,body_html,ar,,,"",
PRODUCT,9218584150249,handle,ar,,,onion-peptides-deluxe-sample,عينة-فاخرة-بصل-وببتيدات
PRODUCT,9218584150249,product_type,ar,,,"",
PRODUCT,9218584183017,title,ar,,,Date + Multivitamin Deluxe Sample Routine,روتين عينة فاخر: التمر + متعدد الفيتامينات
PRODUCT,9218584183017,body_html,ar,,,"",
PRODUCT,9218584183017,handle,ar,,,date-multivitamin-deluxe-sample,عينة-فاخرة-تمر-ومتعدد-الفيتامينات
PRODUCT,9218584183017,product_type,ar,,,"",
PRODUCT,9218584215785,title,ar,,,Rosemary + Peptides Deluxe Sample Routine,روتين عينة فاخر: إكليل الجبل + الببتيدات
PRODUCT,9218584215785,body_html,ar,,,"",
PRODUCT,9218584215785,handle,ar,,,rosemary-peptides-deluxe-sample,عينة-فاخرة-اكليل-الجبل-وببتيدات
PRODUCT,9218584215785,product_type,ar,,,"",
PRODUCT,9218584248553,title,ar,,,Sage + Multivitamin Deluxe Sample Routine,روتين عينة فاخر: الميرمية + متعدد الفيتامينات
PRODUCT,9218584248553,body_html,ar,,,"",
PRODUCT,9218584248553,handle,ar,,,sage-multivitamin-deluxe-sample,عينة-فاخرة-ميرمية-ومتعدد-الفيتامينات
PRODUCT,9218584248553,product_type,ar,,,"",
PRODUCT,9218584281321,title,ar,,,Signature Tote Bag,حقيبة توت مميزة
PRODUCT,9218584281321,body_html,ar,,,"",
PRODUCT,9218584281321,handle,ar,,,signature-tote-bag,حقيبة-توت-مميزة
PRODUCT,9218584281321,product_type,ar,,,"",
PRODUCT,9218666234089,title,ar,,,Follicle-Stimulating Scalp Serum,سيروم فروة الراس البصل + الببتيدات لتقوية البصيلات
PRODUCT,9218666234089,body_html,ar,,,"<style>#html-body [data-pb-style=X49N2YM]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""X49N2YM""><div data-content-type=""text"" data-appearance=""default"" data-element=""main""><p>A powerful concentrate designed to stimulate the scalp for stronger hair production. It boosts microcirculation to the follicles, increasing their supply of oxygen and nutrients while accelerating the rate at which they produce hair during the growth cycle. Combined with an optimal dose of peptides, it soothes and strengthens the follicles to reduce shedding and helps thinning hair grow back stronger and fuller.</p></div></div></div>","<style>#html-body [data-pb-style=BG6UFNK]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll;border-style:none;border-width:1px;border-radius:0;margin:0 0 10px;padding:10px}#html-body [data-pb-style=FBW2OWA]{border-style:none;border-width:1px;border-radius:0;margin:0;padding:0}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""BG6UFNK""><div data-content-type=""text"" data-appearance=""default"" data-element=""main"" data-pb-style=""FBW2OWA""><p id=""VTCGWPC"" style=""text-align: right;""><strong>يقوي </strong>البصيلات ويطيل نموالشعر داخل البصيلة&nbsp;<br><strong>يحفز </strong>تدفق الدم لفروة الراس<br><strong>يقلل </strong>ترقق الشعر<br><strong>يقلل </strong>من التهابات فرة الراس ويستعيد صحتها&nbsp;</p></div></div></div>"
PRODUCT,9218666234089,handle,ar,,,follicle-stimulating-scalp-serum,سيروم-فروة-الراس-البصل-الببتيدات-لتقوية-البصيلات
PRODUCT,9218666234089,product_type,ar,,,"",
PRODUCT,9218666234089,meta_title,ar,,,Serum anticaída para cuero cabelludo con 5% Capixyl™ | TARA,
PRODUCT,9218666234089,meta_description,ar,,,"Sérum anticaída para el cuero cabelludo con 5% Capixyl™ y Cebolla que reduce la caída, estimula el crecimiento para un cabello más denso y fuerte desde la raíz.",
PRODUCT,9218666987753,title,ar,,,Thickening Conditioner,بلسم البصل + البيبدات لتكثيف الشعر
PRODUCT,9218666987753,body_html,ar,,,"<style>#html-body [data-pb-style=USEK3AD]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""USEK3AD""><div data-content-type=""text"" data-appearance=""default"" data-element=""main""><p>Formulated with peptides, onion and red clover extract, our conditioner supports thicker, fuller hair. Beta-glucan, olive, and grapeseed oils provide effective smoothing and repair. Enriched with hydrolyzed keratin and collagen, the conditioner enhances hair fullness with reduced breakage for a restored, healthy shine.</p></div></div></div>","<style>#html-body [data-pb-style=SHASXJV]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""SHASXJV""><div data-content-type=""text"" data-appearance=""default"" data-element=""main""><p id=""IX1778O"" style=""text-align: right;""><strong>يقوي </strong>و يطيل الشعر<br><strong>يغذي </strong>الياف الشعر من الداخل ليمنح امتلاء و كثافة<br><strong>يعزز </strong>اللمعان&nbsp;</p></div></div></div>"
PRODUCT,9218666987753,handle,ar,,,thickening-conditioner,بلسم-البصل-البيبدات-لتكثيف-الشعر
PRODUCT,9218666987753,product_type,ar,,,"",
PRODUCT,9218666987753,meta_title,ar,,,Acondicionador voluminizador con cebolla y péptidos | TARA,
PRODUCT,9218666987753,meta_description,ar,,,"Acondicionador engrosador con extracto de cebolla y Capixyl™ que que nutre, desenreda y reduce rotura y puntas abiertas.",
PRODUCT,9218668003561,title,ar,,,Volumizing Shampoo,شامبو البصل + البيبدات لتكثيف للشعر
PRODUCT,9218668003561,body_html,ar,,,"<style>#html-body [data-pb-style=GA2ENXV]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""GA2ENXV""><div data-content-type=""text"" data-appearance=""default"" data-element=""main""><p>Designed for thinning hair, this sulfate-free shampoo combines peptides and onion extract for a scalp-stimulating, deep cleanse. It primes the scalp and strands for volume restoration while botanical extracts like lavender, red clover, rosebay flower, and thyme boost scalp health and hair resilience.</p></div></div></div>","<style>#html-body [data-pb-style=EGPSB6P]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll;border-style:none;border-width:1px;border-radius:0;margin:0 0 10px;padding:10px}#html-body [data-pb-style=LQJHIY0]{border-style:none;border-width:1px;border-radius:0;margin:0;padding:0}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""EGPSB6P""><div data-content-type=""text"" data-appearance=""default"" data-element=""main"" data-pb-style=""LQJHIY0""><p style=""text-align: right;""><strong>ينظف </strong>فروة الراس دون إزالة المعادن المفيدة<br><strong>يهيئ </strong>فروة الراس بخلق بيئة صحية لنمو الشعر<br><strong>يقوي </strong>البصيلات ويطيل طور النمو&nbsp;<br><strong>يقلل </strong>ترقق الشعر لاستعادة صحة فروة الرأس</p></div></div></div>"
PRODUCT,9218668003561,handle,ar,,,volumizing-shampoo,شامبو-البصل-البيبدات-لتكثيف-للشعر
PRODUCT,9218668003561,product_type,ar,,,"",
PRODUCT,9218668003561,meta_title,ar,,,Champú anticaída con cebolla y péptidos | TARA,
PRODUCT,9218668003561,meta_description,ar,,,Champú anticaída con extracto de cebolla y Capixyl™ que fortalece el folículo y reduce la caída. Promueve volumen y densidad desde la raíz.,
PRODUCT_OPTION,11606407610601,name,ar,,,Title,
PRODUCT_OPTION,11606407774441,name,ar,,,Title,
PRODUCT_OPTION,11606407872745,name,ar,,,Title,
PRODUCT_OPTION,11606407938281,name,ar,,,Title,
PRODUCT_OPTION,11606408036585,name,ar,,,Title,
PRODUCT_OPTION,11606408102121,name,ar,,,Title,
PRODUCT_OPTION,11606408200425,name,ar,,,Title,
PRODUCT_OPTION,11606408331497,name,ar,,,Title,
PRODUCT_OPTION,11606408429801,name,ar,,,Title,
PRODUCT_OPTION,11606408560873,name,ar,,,Title,
PRODUCT_OPTION,11606408757481,name,ar,,,Title,
PRODUCT_OPTION,11606409445609,name,ar,,,Title,
PRODUCT_OPTION,11606409740521,name,ar,,,Title,
PRODUCT_OPTION,11606410494185,name,ar,,,Title,
PRODUCT_OPTION,11606411051241,name,ar,,,Title,
PRODUCT_OPTION,11606411313385,name,ar,,,Title,
PRODUCT_OPTION,11606411477225,name,ar,,,Title,
PRODUCT_OPTION,11606411641065,name,ar,,,Title,
PRODUCT_OPTION,11606411804905,name,ar,,,Title,
PRODUCT_OPTION,11606412034281,name,ar,,,Title,
PRODUCT_OPTION,11606412198121,name,ar,,,Title,
PRODUCT_OPTION,11606412558569,name,ar,,,Title,
PRODUCT_OPTION,11606412591337,name,ar,,,Title,
PRODUCT_OPTION,11606412624105,name,ar,,,Title,
PRODUCT_OPTION,11606412656873,name,ar,,,Title,
PRODUCT_OPTION,11606412689641,name,ar,,,Title,
PRODUCT_OPTION,11606412787945,name,ar,,,Title,
PRODUCT_OPTION,11606412919017,name,ar,,,Title,
PRODUCT_OPTION,11606413181161,name,ar,,,Title,
PRODUCT_OPTION,11606413213929,name,ar,,,Title,
PRODUCT_OPTION,11606413246697,name,ar,,,Title,
PRODUCT_OPTION,11606413279465,name,ar,,,Title,
PRODUCT_OPTION,11606413312233,name,ar,,,Title,
PRODUCT_OPTION,11606413345001,name,ar,,,Title,
PRODUCT_OPTION,11606413377769,name,ar,,,Title,
PRODUCT_OPTION,11606413410537,name,ar,,,Title,
PRODUCT_OPTION,11606535766249,name,ar,,,Title,
PRODUCT_OPTION,11606536552681,name,ar,,,Title,
PRODUCT_OPTION,11606537601257,name,ar,,,Title,
PRODUCT_OPTION_VALUE,4533691416809,name,ar,,,Default Title,
PRODUCT_OPTION_VALUE,4533694398697,name,ar,,,Default Title,
PRODUCT_OPTION_VALUE,4533701214441,name,ar,,,Default Title,
PRODUCT_OPTION_VALUE,4533710979305,name,ar,,,Default Title,
PRODUCT_OPTION_VALUE,4533716812009,name,ar,,,Default Title,
PRODUCT_OPTION_VALUE,4533722120425,name,ar,,,Default Title,
PRODUCT_OPTION_VALUE,4533726707945,name,ar,,,Default Title,
PRODUCT_OPTION_VALUE,4533748433129,name,ar,,,Default Title,
PRODUCT_OPTION_VALUE,4533755445481,name,ar,,,Default Title,
PRODUCT_OPTION_VALUE,4533765341417,name,ar,,,Default Title,
PRODUCT_OPTION_VALUE,4533777629417,name,ar,,,Default Title,
PRODUCT_OPTION_VALUE,4533790867689,name,ar,,,Default Title,
PRODUCT_OPTION_VALUE,4533800403177,name,ar,,,Default Title,
PRODUCT_OPTION_VALUE,4533818687721,name,ar,,,Default Title,
PRODUCT_OPTION_VALUE,4533836513513,name,ar,,,Default Title,
PRODUCT_OPTION_VALUE,4533844377833,name,ar,,,Default Title,
PRODUCT_OPTION_VALUE,4533850734825,name,ar,,,Default Title,
PRODUCT_OPTION_VALUE,4533858140393,name,ar,,,Default Title,
PRODUCT_OPTION_VALUE,4533865152745,name,ar,,,Default Title,
PRODUCT_OPTION_VALUE,4533871870185,name,ar,,,Default Title,
PRODUCT_OPTION_VALUE,4533880586473,name,ar,,,Default Title,
PRODUCT_OPTION_VALUE,4533903556841,name,ar,,,Default Title,
PRODUCT_OPTION_VALUE,4533913420009,name,ar,,,Default Title,
PRODUCT_OPTION_VALUE,4533920334057,name,ar,,,Default Title,
PRODUCT_OPTION_VALUE,4533928526057,name,ar,,,Default Title,
PRODUCT_OPTION_VALUE,4533936980201,name,ar,,,Default Title,
